Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
WASF2,8097,0.149223242,10.54013866,0.847768686,0.397176684,0.910246572,-5.374450605
MAGEC3,27572,-0.058627353,12.47515464,-0.847768348,0.397176871,0.910246572,-5.37445086
GPR18,2955,-0.167795116,8.7367753,-0.847744482,0.397190146,0.910246572,-5.374468859
OR51F2,4478,-0.168077566,8.723875583,-0.847718927,0.397204361,0.910246572,-5.374488131
LINC01559,3059,-0.152661833,7.335991555,-0.84765253,0.397241295,0.910246572,-5.374538201
PSG9,8045,-0.135902794,11.28881473,-0.847618681,0.397260124,0.910246572,-5.374563725
NEDD8,2349,-0.076424928,8.832590456,-0.847564012,0.397290537,0.910246572,-5.374604947
YAE1,6013,0.173319291,9.082937459,0.847560273,0.397292618,0.910246572,-5.374607766
CRTAM,9615,-0.076502695,8.85639832,-0.847556147,0.397294913,0.910246572,-5.374610877
TTC16,9387,-0.133846756,8.862566518,-0.847531298,0.397308737,0.910246572,-5.374629613
LMBR1L,3015,-0.015939722,6.40405004,-0.847506328,0.397322629,0.910246572,-5.374648439
ERP29,336,-0.081176834,9.209269991,-0.847264329,0.397457277,0.910246572,-5.374830866
ITGAE,13046,0.139888927,9.955701439,0.847141152,0.397525823,0.910246572,-5.374923701
C12orf40,2465,0.018520589,6.600831797,0.847119102,0.397538095,0.910246572,-5.374940319
PTPN9,25328,-0.035933838,7.535265553,-0.847106866,0.397544904,0.910246572,-5.374949539
CAMKMT,3502,-0.028585492,6.468871023,-0.846953782,0.397630106,0.910246572,-5.375064892
LPCAT2,24111,0.061212238,6.725617144,0.846937462,0.39763919,0.910246572,-5.375077188
APOBEC3G,22606,-0.176420068,9.002913206,-0.846858522,0.39768313,0.910246572,-5.375136661
PALB2,7097,0.084213505,6.713380774,0.846822713,0.397703064,0.910246572,-5.375163638
PCOLCE,16962,0.05234273,8.301103866,0.846796849,0.397717462,0.910246572,-5.375183122
PLA2G12B,9915,0.014629669,6.442875131,0.846795125,0.397718422,0.910246572,-5.375184422
LOC105372098,506,0.151456674,10.53493801,0.846792613,0.39771982,0.910246572,-5.375186313
GLRA2,6703,0.01522503,6.328768863,0.846683917,0.397780331,0.910246572,-5.37526819
NR5A2,3626,-0.014953377,6.394013094,-0.84668172,0.397781555,0.910246572,-5.375269845
ARHGEF2,9427,0.050310974,7.748707612,0.846674739,0.397785442,0.910246572,-5.375275104
COCH,26184,-0.073076326,7.942246791,-0.846643647,0.397802752,0.910246572,-5.375298522
PDX1,4260,-0.025477279,7.135910552,-0.846579932,0.397838226,0.910246572,-5.375346508
TMEM100,17901,-0.06263948,13.09978919,-0.846577363,0.397839656,0.910246572,-5.375348443
RRS1,18407,0.065618382,7.94134359,0.846518972,0.397872168,0.910246572,-5.375392417
EFCAB1,17187,-0.042095663,7.222999231,-0.846352004,0.397965144,0.910246572,-5.375518143
EMX1,939,-0.050221189,7.268773952,-0.846318465,0.397983822,0.910246572,-5.375543395
SSTR3,14990,0.015821923,6.346927401,0.84627529,0.398007867,0.910246572,-5.3755759
GOLGA2P5,123,0.013595367,6.553184184,0.846244556,0.398024983,0.910246572,-5.375599038
SLC6A19,11195,-0.052487761,6.998171039,-0.846241304,0.398026795,0.910246572,-5.375601486
GAR1,17783,-0.017251193,6.431301955,-0.846162692,0.398070578,0.910246572,-5.375660665
SOX15,4000,-0.042802304,7.302483433,-0.84605263,0.398131884,0.910246572,-5.375743509
MUL1,763,-0.080652203,10.15539397,-0.846008439,0.398156499,0.910246572,-5.375776768
RNU6-1078P,12192,0.098974438,9.251523586,0.845986996,0.398168444,0.910246572,-5.375792907
LOC105378521,28162,-0.016109618,6.359593318,-0.845971274,0.398177203,0.910246572,-5.375804739
ZIC5,1409,-0.014453106,6.486947489,-0.845928355,0.398201112,0.910246572,-5.375837038
GLP2R,6000,0.156204429,7.115868951,0.845753323,0.398298628,0.910246572,-5.375968744
C12orf50,3210,0.040958021,6.468297205,0.845699206,0.398328781,0.910246572,-5.37600946
ZNF597,8645,0.029306868,6.493036404,0.845582627,0.398393741,0.910246572,-5.376097161
GABBR1,1563,-0.03958595,7.727287537,-0.845555758,0.398408714,0.910246572,-5.376117373
MEG8,9590,-0.015204511,6.430686243,-0.845413164,0.398488181,0.910246572,-5.376224625
SMPX,5283,0.015387818,6.367835414,0.845239506,0.398584974,0.910246572,-5.376355219
DST,26161,-0.097399079,11.51426033,-0.845162632,0.398627826,0.910246572,-5.376413021
MICALL2,27627,-0.033661944,6.805208114,-0.845157966,0.398630427,0.910246572,-5.376416529
PCYT1A,9058,-0.019965141,6.740288283,-0.845012447,0.398711551,0.910246572,-5.37652593
DGUOK,10723,0.053132837,7.029759765,0.845003828,0.398716357,0.910246572,-5.376532409
LOC646588,97,0.097734853,7.232223144,0.844934318,0.398755112,0.910246572,-5.376584659
ELP4,8193,0.094639055,7.183474819,0.844921224,0.398762412,0.910246572,-5.376594502
NAALADL1,26643,0.082030034,8.194623817,0.844863097,0.398794823,0.910246572,-5.376638192
LINC00337,5409,-0.030006902,6.90185289,-0.844829001,0.398813834,0.910246572,-5.376663817
IVL,23469,-0.027468747,6.889052779,-0.844823637,0.398816825,0.910246572,-5.376667849
SPANXB1,17734,-0.064176096,9.725290715,-0.844652007,0.398912535,0.910246572,-5.376796828
LRRC55,20716,-0.015865407,6.433457362,-0.844593985,0.398944894,0.910246572,-5.376840425
REG3A,1480,-0.015079555,6.301566025,-0.844453935,0.399023007,0.910246572,-5.376945644
FES,16549,0.3906669,9.741439608,0.84441284,0.399045929,0.910246572,-5.376976516
LUZP2,14031,0.097989764,10.07195066,0.844349687,0.399081157,0.910246572,-5.377023955
CHRNA1,14773,0.064675544,13.85048476,0.844264714,0.39912856,0.910246572,-5.377087779
NUP58,20867,0.064741293,13.89994463,0.844261207,0.399130516,0.910246572,-5.377090413
MYADML,8710,-0.013630501,6.232843358,-0.844256306,0.39913325,0.910246572,-5.377094094
FAM163B,1793,0.093930333,7.599229688,0.844098661,0.399221202,0.910246572,-5.377212485
STN1,24490,0.01977685,6.664854356,0.844093224,0.399224236,0.910246572,-5.377216568
C20orf144,20554,-0.067608911,10.01582692,-0.844066356,0.399239228,0.910246572,-5.377236743
CEACAM1,27611,-0.015513233,6.464545691,-0.844064693,0.399240155,0.910246572,-5.377237992
LINC01011,7162,-0.013522267,6.223844625,-0.844061548,0.399241911,0.910246572,-5.377240354
IBA57,21413,-0.064769889,9.614250903,-0.844048026,0.399249455,0.910246572,-5.377250507
CKB,16491,-0.01348675,6.220962455,-0.843996993,0.399277931,0.910246572,-5.377288826
DNAJC19,14565,-0.061048351,9.94657521,-0.843974665,0.39929039,0.910246572,-5.37730559
PRKAA1,4531,-0.061223858,14.47551746,-0.843946844,0.399305915,0.910246572,-5.377326478
ATAD3A,21111,-0.057566611,8.109077759,-0.843923928,0.399318703,0.910246572,-5.377343683
LOC105370588,16638,-0.077291046,7.689344784,-0.843909469,0.399326771,0.910246572,-5.377354539
CPT1A,19755,-0.018162975,6.688713713,-0.843882199,0.399341989,0.910246572,-5.377375012
NCCRP1,3799,0.339734416,12.52796459,0.843878789,0.399343892,0.910246572,-5.377377571
PASK,8288,-0.057311828,8.062199479,-0.84387088,0.399348306,0.910246572,-5.377383509
PDK3,13299,-0.01332323,6.204454321,-0.843695094,0.399446412,0.910246572,-5.377515462
PLXNA3,11908,0.079309583,10.95451886,0.843682813,0.399453266,0.910246572,-5.37752468
HAPLN2,9409,0.06187167,7.829579357,0.843651338,0.399470834,0.910246572,-5.377548303
RPS6KB2,23672,-0.085943608,7.053404775,-0.843650288,0.39947142,0.910246572,-5.377549091
LANCL1,15101,-0.071185618,9.83870489,-0.843620714,0.399487927,0.910246572,-5.377571287
SUCLG1,11215,-0.016017032,6.517850779,-0.843569899,0.399516292,0.910246572,-5.377609423
LOC102725023,14161,-0.141680179,7.958692537,-0.843515602,0.399546602,0.910246572,-5.377650169
CCNT1,11496,-0.076704169,7.692693761,-0.843499062,0.399555834,0.910246572,-5.37766258
ULK1,10737,-0.033413948,7.02979461,-0.843425205,0.399597065,0.910246572,-5.377718
LINC02538,11458,-0.051427316,8.235635331,-0.843401365,0.399610374,0.910246572,-5.377735888
LAIR1,16774,-0.05136983,8.400786795,-0.843357378,0.399634932,0.910246572,-5.37776889
HHLA2,17898,-0.05228134,12.76640364,-0.843278957,0.399678716,0.910246572,-5.377827725
CTSL,13109,-0.051965031,12.7111727,-0.843274771,0.399681053,0.910246572,-5.377830866
RAD51AP1,14833,0.363729499,9.276035688,0.843273896,0.399681542,0.910246572,-5.377831522
PRRX2,20546,-0.119909445,9.040788658,-0.84320526,0.399719865,0.910246572,-5.37788301
TXNDC15,15537,-0.10227774,9.60190791,-0.843150725,0.399750316,0.910246572,-5.377923917
NOP2,859,-0.176987914,7.273148712,-0.843149687,0.399750896,0.910246572,-5.377924696
YTHDF3,6522,0.054168813,6.871899639,0.843107677,0.399774355,0.910246572,-5.377956206
FAM13A,17911,-0.051748609,8.503023779,-0.843034415,0.399815267,0.910246572,-5.378011154
ANKRD22,1754,-0.059713938,9.082720147,-0.843017626,0.399824643,0.910246572,-5.378023745
DUSP14,1694,0.077262946,10.42866994,0.842978214,0.399846654,0.910246572,-5.378053303
C6orf47,3066,0.073388591,10.00729909,0.842958931,0.399857423,0.910246572,-5.378067763
ADAM3A,20965,0.074250173,10.0395499,0.842955833,0.399859153,0.910246572,-5.378070086
ZNHIT1,14954,0.077499013,8.451754279,0.842914663,0.399882146,0.910246572,-5.37810096
SNX19P3,21387,-0.080903669,10.10331166,-0.84290315,0.399888577,0.910246572,-5.378109593
C1orf56,16045,0.12613451,7.522196675,0.842832847,0.399927843,0.910246572,-5.378162308
RNU6ATAC25P,6654,-0.122867432,9.022803291,-0.842807414,0.399942048,0.910246572,-5.378181378
EIF6,15256,-0.05438047,12.04781199,-0.842699937,0.400002083,0.910246572,-5.378261957
ARHGEF5,27553,-0.065124474,10.81241355,-0.84264095,0.400035035,0.910246572,-5.378306178
TNS4,21491,-0.014846413,6.35933415,-0.842637658,0.400036874,0.910246572,-5.378308645
WDHD1,18592,-0.049568413,12.40835886,-0.842623847,0.40004459,0.910246572,-5.378318999
ZNF418,25184,-0.085258795,8.473244986,-0.84258341,0.40006718,0.910246572,-5.37834931
RFPL4A,17437,-0.01476852,6.547567394,-0.842557122,0.400081866,0.910246572,-5.378369015
RRP1,24853,-0.01576272,6.677709478,-0.84253857,0.400092231,0.910246572,-5.378382921
NR6A1,26771,0.0153104,6.53307887,0.842386319,0.400177297,0.910246572,-5.378497029
P2RY2,18770,0.067625225,8.922069677,0.842375972,0.400183078,0.910246572,-5.378504784
GPN3,10687,0.070487894,9.16200782,0.842305208,0.40022262,0.910246572,-5.378557812
RIMBP3,20033,-0.166791962,7.744186419,-0.842207228,0.400277373,0.910246572,-5.378631228
CPEB4,21874,0.0150121,6.746094158,0.842174677,0.400295564,0.910246572,-5.378655617
LDHAL6FP,19786,-0.05278045,7.473327567,-0.842152438,0.400307993,0.910246572,-5.378672278
RPA3,9473,-0.164939534,7.688184047,-0.842139097,0.400315449,0.910246572,-5.378682273
POLR3E,5505,-0.019701373,6.671359007,-0.842124472,0.400323622,0.910246572,-5.37869323
LOC100127955,15646,0.016785641,6.812405057,0.841869927,0.400465898,0.910246572,-5.378883901
CADM2,26125,0.15809646,7.898874402,0.841864447,0.400468962,0.910246572,-5.378888005
ZDHHC21,5933,-0.014068342,6.507495154,-0.841863382,0.400469556,0.910246572,-5.378888802
CNPY2,8566,0.06701565,10.78472318,0.841623474,0.40060368,0.910246572,-5.379068455
LOXL4,25007,-0.016128792,6.309713787,-0.841621762,0.400604637,0.910246572,-5.379069737
TRMT61A,17404,-0.026899328,6.7060278,-0.84161824,0.400606606,0.910246572,-5.379072375
LINC01762,25757,-0.103392523,8.367182512,-0.841579752,0.400628126,0.910246572,-5.379101191
COPA,16431,-0.087382187,10.62747639,-0.841574836,0.400630875,0.910246572,-5.379104871
ABHD17C,3842,-0.013745713,6.495867637,-0.841497128,0.400674326,0.910246572,-5.379163048
RIPK2,24839,-0.069315351,6.857156448,-0.841475354,0.400686502,0.910246572,-5.379179349
RPL7P6,16696,-0.017274801,6.585361141,-0.841366288,0.400747493,0.910246572,-5.379260991
CROCC2,2388,0.034728282,6.671678325,0.841192369,0.400844762,0.910246572,-5.379391156
GSG1L,26702,0.062932036,6.790269047,0.841184167,0.40084935,0.910246572,-5.379397295
FPR2,19626,0.064769773,7.222439509,0.841148681,0.400869198,0.910246572,-5.37942385
ALDH7A1,5281,0.034559683,6.641824844,0.841117446,0.400886669,0.910246572,-5.379447223
CSF3,1344,-0.039976744,6.58669529,-0.841045664,0.400926822,0.910246572,-5.379500934
TAF13,18403,0.061684206,10.26742776,0.840959315,0.400975127,0.910246572,-5.379565539
AASDH,1021,0.049780617,11.04071863,0.840917331,0.400998614,0.910246572,-5.379596948
UFL1,8323,0.216625752,7.776113914,0.840843952,0.401039667,0.910246572,-5.379651842
LOC101928697,7263,0.042941598,7.876661676,0.840841149,0.401041236,0.910246572,-5.379653939
DEFB121,3884,-0.045505126,9.51885519,-0.840751179,0.401091574,0.910246572,-5.379721236
SARM1,7633,-0.015765936,6.326738126,-0.840745935,0.401094509,0.910246572,-5.379725159
MSMB,16094,-0.013702663,6.402100325,-0.840620069,0.401164938,0.910246572,-5.379819294
EIF1AY,17643,-0.039193062,9.202580634,-0.840556428,0.401200552,0.910246572,-5.379866886
FAM90A20P,18656,0.030721911,14.87073891,0.840536296,0.401211818,0.910246572,-5.37988194
NKIRAS1,23612,0.046079118,9.947543794,0.840522159,0.40121973,0.910246572,-5.379892511
CD34,19436,0.030397948,14.93013345,0.840519503,0.401221216,0.910246572,-5.379894497
CDC37,1121,-0.017516373,6.503405885,-0.840507185,0.40122811,0.910246572,-5.379903708
DSG2,26208,0.125036214,10.25984286,0.840443541,0.401263729,0.910246572,-5.379951296
PNPLA5,24923,-0.050921897,6.994408593,-0.840332661,0.401325788,0.910246572,-5.380034194
LOC105376126,11091,0.016664387,6.710579848,0.840289071,0.401350187,0.910246572,-5.380066781
IGFL3,23356,0.055760103,7.03157178,0.840287003,0.401351345,0.910246572,-5.380068327
NDUFB2,22027,0.054588186,7.527104406,0.840268565,0.401361665,0.910246572,-5.38008211
METRNL,14550,-0.051090339,8.40714131,-0.840226613,0.401385149,0.910246572,-5.38011347
PARP14,6881,-0.013254988,6.407191355,-0.840199703,0.401400212,0.910246572,-5.380133584
COX6CP3,9490,0.017835823,6.457051968,0.840178126,0.401412291,0.910246572,-5.380149713
LAMC2,22726,0.114039119,7.936954852,0.840160382,0.401422224,0.910246572,-5.380162976
MTMR2,2632,-0.053549997,10.69717767,-0.840130892,0.401438733,0.910246572,-5.380185017
FKBP14,7824,0.031301208,6.58804818,0.840066314,0.401474886,0.910246572,-5.380233282
RSPO1,12088,-0.093433116,7.960700423,-0.840025626,0.401497666,0.910246572,-5.38026369
SLX1B,22490,-0.058454108,11.04532404,-0.839969692,0.401528982,0.910246572,-5.380305488
ZNF414,8808,-0.062081427,11.35897206,-0.839839833,0.401601694,0.910246572,-5.380402521
PIH1D3,20342,-0.028408379,7.154990941,-0.839685217,0.401688278,0.910246572,-5.380518033
AKAIN1,26425,-0.3132773,10.00867383,-0.839601836,0.401734975,0.910246572,-5.380580316
C1orf194,18076,0.060245658,7.220839885,0.839571222,0.401752121,0.910246572,-5.380603183
TIMELESS,9120,0.141660486,10.76704409,0.839535784,0.40177197,0.910246572,-5.380629652
DPH6,2194,-0.186713254,7.802997373,-0.839533542,0.401773226,0.910246572,-5.380631326
BMS1P21,5857,-0.114395331,7.190476478,-0.839532435,0.401773845,0.910246572,-5.380632153
TNR,18647,-0.186516125,7.817522574,-0.839529373,0.401775561,0.910246572,-5.38063444
CRISPLD2,3439,0.067535908,8.586052321,0.839335714,0.401884038,0.910419315,-5.380779063
CEP170B,18109,-0.038616841,6.459474633,-0.839219792,0.40194898,0.910493412,-5.380865617
ABL1,1823,0.056238093,11.91948167,0.839159347,0.401982846,0.910497109,-5.380910745
PRECSIT,8714,0.04853094,7.117104229,0.839022061,0.402059769,0.910598323,-5.381013228
APPL2,5984,0.063863499,7.365288926,0.838838877,0.402162422,0.910617531,-5.381149947
RPL37A,789,-0.128008752,7.199996678,-0.838773639,0.402198984,0.910617531,-5.38119863
SKA3,12708,-0.01426904,6.466245441,-0.838720884,0.402228552,0.910617531,-5.381237995
DDB1,21193,-0.12599812,7.611272911,-0.838674777,0.402254395,0.910617531,-5.381272397
LOC112268446,5070,-0.030123992,7.017672253,-0.838439687,0.402386177,0.910617531,-5.381447779
KLHDC4,17645,-0.021929366,6.891924815,-0.838438067,0.402387085,0.910617531,-5.381448988
SP6,8431,0.032452256,7.477057401,0.838416953,0.402398922,0.910617531,-5.381464737
MMADHC,23217,-0.01696425,6.455795279,-0.838414353,0.40240038,0.910617531,-5.381466676
NCOR2,11755,-0.021670636,6.857362746,-0.838382171,0.402418422,0.910617531,-5.38149068
PLAGL2,20270,-0.047051383,8.382891285,-0.838359451,0.40243116,0.910617531,-5.381507626
MOGAT3,7832,-0.024800062,6.639611731,-0.838266361,0.402483353,0.910617531,-5.381577052
YIPF5,7387,-0.057657933,8.41098657,-0.838209618,0.40251517,0.910617531,-5.381619368
NEUROG3,2095,-0.013607231,6.451453286,-0.838175539,0.402534279,0.910617531,-5.38164478
THAP1,216,-0.020855385,6.895657737,-0.838122156,0.402564214,0.910617531,-5.381684586
CRISP3,25210,-0.016634798,6.677221488,-0.837997924,0.402633882,0.910617531,-5.381777211
TBX18,21539,-0.016182463,6.728611307,-0.837949748,0.402660901,0.910617531,-5.381813126
ZNF365,10981,0.015084929,6.644231084,0.837880197,0.40269991,0.910617531,-5.381864973
ARNT2,4157,-0.114820647,7.11962731,-0.837817692,0.402734968,0.910617531,-5.381911564
CHMP4B,8603,-0.088685008,7.226079747,-0.837808771,0.402739972,0.910617531,-5.381918213
TENT5B,19736,-0.01640481,6.720306651,-0.837778983,0.402756681,0.910617531,-5.381940415
LGALS12,23979,0.047946607,6.514256307,0.837743078,0.402776821,0.910617531,-5.381967176
FCF1P4,1374,0.026350192,6.488943191,0.837681762,0.402811217,0.910617531,-5.382012873
APC2,25219,0.076819085,8.710225282,0.837615408,0.402848441,0.910617531,-5.382062321
GOLM1,15167,-0.018647078,6.431318513,-0.837601906,0.402856015,0.910617531,-5.382072382
SHOX,9436,-0.140369604,9.75455293,-0.837569508,0.402874191,0.910617531,-5.382096524
LOC107986756,6216,-0.073515073,9.629014355,-0.837339973,0.403002979,0.910626512,-5.382267538
LOC105369649,13032,0.030536976,6.486650421,0.837210074,0.403075874,0.910626512,-5.382364297
PI4K2A,16397,0.153916027,10.33793944,0.837181199,0.403092078,0.910626512,-5.382385804
SFSWAP,6156,0.039172628,8.685303067,0.837132212,0.40311957,0.910626512,-5.382422288
KIAA1107,10653,-0.014580799,6.457296378,-0.837130474,0.403120546,0.910626512,-5.382423583
GPHA2,12099,-0.104923912,7.231605882,-0.837115434,0.403128987,0.910626512,-5.382434784
CEP131,27455,0.042873596,9.957469576,0.837085136,0.403145991,0.910626512,-5.382457347
H3P16,12572,-0.015075834,6.393662273,-0.83707842,0.403149761,0.910626512,-5.382462349
PI4K2B,11610,-0.01830014,6.42443584,-0.837022399,0.403181204,0.910626512,-5.382504067
VIL1,13132,-0.04383602,6.48361244,-0.836987941,0.403200545,0.910626512,-5.382529726
ANKRD26,26026,-0.015389144,6.569708235,-0.836840997,0.403283029,0.910716237,-5.382639135
GALR1,18180,-0.070650899,9.175946199,-0.836761931,0.403327416,0.910716237,-5.382697998
CIB4,5866,0.082909556,8.645432156,0.836740294,0.403339563,0.910716237,-5.382714104
MTLN,18465,-0.022447279,6.873000433,-0.836649417,0.403390585,0.910716237,-5.38278175
ANKRD35,22266,0.021294473,6.936819607,0.836630016,0.403401478,0.910716237,-5.382796191
NDUFA4,16877,-0.084641332,9.168753424,-0.83653459,0.403455059,0.910764409,-5.382867214
PAXX,2856,0.088625209,7.558423013,0.836416798,0.403521203,0.910840933,-5.382954871
SPATA25,3204,-0.221321848,7.695059417,-0.836309581,0.403581416,0.910864642,-5.38303465
ATP1B1,20509,0.0765992,8.055974563,0.836183282,0.403652351,0.910864642,-5.383128612
UMPS,20448,-0.098798426,9.539339602,-0.836171437,0.403659004,0.910864642,-5.383137424
ZBED1,27167,-0.022520468,6.762195575,-0.836168432,0.403660693,0.910864642,-5.38313966
PCDH11Y,17680,-0.035652774,11.4478598,-0.835651077,0.403951345,0.911351632,-5.383524404
RIPPLY3,27321,-0.096837538,9.050313101,-0.835421695,0.404080254,0.911351632,-5.383694914
LINC00476,621,0.037251127,7.171412322,0.835400744,0.404092029,0.911351632,-5.383710485
ITGAL,18026,0.018325062,6.445514552,0.835385119,0.404100811,0.911351632,-5.383722098
TP53,23800,-0.019275469,6.399512516,-0.835349231,0.404120983,0.911351632,-5.38374877
LOC100996842,21122,0.087310673,11.37041661,0.835326258,0.404133895,0.911351632,-5.383765843
TMEM63B,11106,-0.021190097,6.925429095,-0.835322638,0.40413593,0.911351632,-5.383768533
CA7,7395,0.043283438,6.915606165,0.835251414,0.404175965,0.911351632,-5.383821461
ROPN1L,22106,0.021021861,6.48456737,0.835218032,0.404194729,0.911351632,-5.383846266
LOC389895,12913,-0.100840811,8.37944849,-0.835210177,0.404199145,0.911351632,-5.383852103
LOC101929185,16251,0.024839926,6.687873199,0.834982082,0.404327377,0.911394559,-5.384021567
KRTAP17-1,23229,-0.085058605,7.073961804,-0.834929599,0.404356886,0.911394559,-5.384060553
ENTHD1,3597,0.112490649,8.622479247,0.834840573,0.404406944,0.911394559,-5.384126679
LINC02771,24415,-0.016821317,6.604512842,-0.834743793,0.404461367,0.911394559,-5.384198556
SCFD1,10733,0.027861932,6.564874417,0.834682321,0.404495936,0.911394559,-5.384244206
IL9,10356,0.016157885,6.332803631,0.834628398,0.404526262,0.911394559,-5.384284247
GAL3ST4,28124,-0.013714262,6.405451161,-0.83453347,0.404579653,0.911394559,-5.384354731
LOC100509620,2320,0.035582047,7.126997365,0.834515832,0.404589573,0.911394559,-5.384367827
UHMK1,10670,-0.050799082,6.888888372,-0.834451418,0.404625805,0.911394559,-5.384415648
TIMM17A,26300,-0.064368903,11.15749411,-0.834450325,0.40462642,0.911394559,-5.38441646
LOC145845,14594,0.065789444,9.254369759,0.834402586,0.404653273,0.911394559,-5.384451899
ANAPC2,17041,0.032274624,6.99144947,0.834371398,0.404670817,0.911394559,-5.384475051
LINC00839,9381,0.061808808,8.876757098,0.834314767,0.404702674,0.911394559,-5.384517088
SLC24A1,19271,-0.019098783,6.80046503,-0.834313104,0.40470361,0.911394559,-5.384518322
VPREB1,17340,0.032772796,6.792835822,0.834206008,0.40476386,0.911394559,-5.38459781
H2AP,586,0.017461312,6.567486864,0.834189782,0.404772989,0.911394559,-5.384609852
PDE1A,12182,0.015236458,6.53118957,0.834165845,0.404786456,0.911394559,-5.384627617
SPAG5,27014,-0.013649247,6.508612024,-0.833986863,0.404887164,0.911394559,-5.384760431
RLN2,17024,-0.106802947,8.262938559,-0.833932229,0.404917908,0.911394559,-5.384800967
OSBPL2,2907,-0.025904079,6.267045603,-0.83390696,0.404932127,0.911394559,-5.384819714
NR2C1,20706,-0.02638988,6.272678101,-0.833890603,0.404941332,0.911394559,-5.384831849
MARCHF2,13016,0.042654672,12.21342968,0.833873682,0.404950855,0.911394559,-5.384844402
NOX1,26486,0.016032508,6.437192754,0.83380594,0.404988979,0.911394559,-5.384894657
SNHG18,13661,-0.01721581,6.655442216,-0.833787999,0.404999076,0.911394559,-5.384907965
ALAS2,12620,-0.119974267,10.07853279,-0.833742269,0.405024813,0.911394559,-5.384941887
ATG2A,1758,-0.047662849,7.178607083,-0.833511577,0.405154665,0.911600548,-5.38511298
PDC,7148,0.064061786,9.214209989,0.83346393,0.405181487,0.911600548,-5.385148312
LOC105371382,19591,0.035963692,7.201787615,0.833407648,0.405213172,0.911600548,-5.385190044
MIR17HG,17581,0.049508175,6.523162925,0.833152647,0.405356748,0.911850925,-5.385379088
OAF,19973,-0.014886041,6.304838326,-0.833080916,0.405397141,0.911855318,-5.385432256
RDH16,18735,0.015897307,6.367216052,0.833029095,0.405426324,0.911855318,-5.385470662
RNF14,27379,0.087191029,8.246203884,0.832965167,0.405462327,0.911855318,-5.385518039
ZNF660-ZNF197,14019,-0.06994302,8.152922175,-0.83291989,0.405487827,0.911855318,-5.385551592
LOC105376243,12341,0.017032115,6.346026925,0.832783332,0.405564742,0.911955681,-5.385652776
NUP62,7595,0.1248444,8.182056493,0.832588965,0.405674233,0.9120718,-5.385796767
TMSB15B,24477,0.052558639,6.775494518,0.832485156,0.405732718,0.9120718,-5.385873658
TNNI1,21179,0.039673511,11.31596919,0.832440582,0.405757832,0.9120718,-5.38590667
UBL4B,8085,0.024266008,6.564405347,0.832383518,0.405789984,0.9120718,-5.38594893
MRO,6782,0.137512007,7.275502062,0.832079972,0.405961043,0.9120718,-5.386173682
IL1RL1,7235,0.135802343,7.223834951,0.832078233,0.405962023,0.9120718,-5.386174969
TLCD2,15904,0.117626294,8.071275476,0.832069788,0.405966782,0.9120718,-5.38618122
COX15,22817,-0.033909746,6.549303566,-0.832037457,0.405985005,0.9120718,-5.386205154
GTF3C6,17263,-0.159243912,7.346789452,-0.832033554,0.405987205,0.9120718,-5.386208043
GJD4,17454,-0.052405915,6.753256794,-0.831917711,0.4060525,0.9120718,-5.386293789
SUGT1,5887,0.014897579,6.343380938,0.831510098,0.406282303,0.9120718,-5.386595406
LINC00052,26060,-0.01883579,6.716802884,-0.831502137,0.406286792,0.9120718,-5.386601295
REM1,15085,-0.027183262,6.681486589,-0.83147053,0.406304614,0.9120718,-5.386624677
HABP4,27823,-0.084959396,8.588587275,-0.831404207,0.406342015,0.9120718,-5.386673738
MUC6,11488,0.019420211,6.827279123,0.831383936,0.406353446,0.9120718,-5.386688732
LY6G6E,6629,-0.014237711,6.319607339,-0.831279886,0.406412125,0.9120718,-5.386765689
RMND5B,16659,0.019323425,6.845345108,0.831235683,0.406437056,0.9120718,-5.38679838
FCGRT,12882,-0.097613307,10.1164736,-0.831147623,0.406486723,0.9120718,-5.386863499
MICOS13,9480,-0.100455736,9.66759062,-0.831115829,0.406504657,0.9120718,-5.38688701
SNX24,14937,-0.025451099,6.622599327,-0.83106079,0.406535702,0.9120718,-5.386927705
ZNF684,14129,-0.04119048,7.447196655,-0.831054984,0.406538978,0.9120718,-5.386931998
TNFAIP8,16803,-0.100065881,8.720968208,-0.831044858,0.406544689,0.9120718,-5.386939485
RBKS,3351,-0.019558301,6.541352509,-0.83100796,0.406565504,0.9120718,-5.386966766
RNF4,9121,-0.045336254,6.551820972,-0.830970144,0.406586837,0.9120718,-5.386994724
MYOG,25195,0.017821131,6.616629995,0.830939301,0.406604236,0.9120718,-5.387017526
DEFB118,6756,0.014601135,6.400784184,0.830922029,0.40661398,0.9120718,-5.387030294
C14orf28,20214,0.01697381,6.218260289,0.830841026,0.406659679,0.9120718,-5.387090173
ACLY,1588,-0.103088625,8.842217812,-0.830707733,0.406734885,0.9120718,-5.387188694
NONOP1,6187,-0.013961057,6.419995605,-0.830543224,0.406827716,0.9120718,-5.387310265
SHISA6,22224,-0.024346614,6.524723705,-0.830514946,0.406843674,0.9120718,-5.387331161
USP15,14060,-0.023999805,6.491190342,-0.830465615,0.406871514,0.9120718,-5.38736761
LPIN3,7631,0.024606665,6.622819593,0.830386213,0.406916327,0.9120718,-5.387426274
LOC101927745,25784,0.022056543,6.742615975,0.830366618,0.406927386,0.9120718,-5.38744075
