probe.id,logFC (Control/Disease),AveExpr,t,P.Value,adj.P.Val,B,gene_symbol
51605_at,1.325505706,6.992358176,9.679129624,3.24083E-16,1.775E-14,26.42260469,TRMT6
7298_at,1.325310787,9.391439012,4.045136484,0.00010011,0.000155161,0.660220676,TYMS
388_at,-1.325103113,9.295232207,-7.594741146,1.34023E-11,9.12673E-11,15.99515093,RHOB
54497_at,1.324659808,7.631850079,8.577299863,9.37063E-14,1.5631E-12,20.8597867,HEATR5B
6018_at,1.324068538,7.617088597,10.572231,3.20792E-18,5.25688E-16,30.95524518,RLF
374819_at,1.322301225,4.326338457,6.679528319,1.17766E-09,4.44747E-09,11.619791,LRRC37A3
163732_at,-1.322176118,9.036363494,-6.212925838,1.06586E-08,3.20416E-08,9.473053996,CITED4
114932_at,1.321371099,9.104409934,7.540428498,1.75618E-11,1.14457E-10,15.73052607,MRFAP1L1
27130_at,1.321363079,6.237521937,10.60504241,2.70803E-18,4.6226E-16,31.12160503,INVS
1292_at,-1.320430618,10.54709261,-10.41604062,7.18744E-18,9.43766E-16,30.16299772,COL6A2
54892_at,1.320094975,6.795672139,7.281008374,6.33988E-11,3.45113E-10,14.47438404,NCAPG2
79912_at,1.320075002,7.853984847,6.315941346,6.58948E-09,2.07884E-08,9.941220647,PYROXD1
79003_at,1.319873233,7.974858242,8.334000151,3.23762E-13,4.27041E-12,19.64364657,MIS12
22904_at,-1.319088353,7.348100654,-7.620299206,1.17994E-11,8.19876E-11,16.119861,SBNO2
57396_at,1.318699069,7.347958113,6.451647756,3.48033E-09,1.16871E-08,10.56310584,CLK4
5687_at,1.318649924,11.62971535,9.873091675,1.1895E-16,7.93671E-15,27.4068954,PSMA6
23433_at,1.318119179,7.455064156,7.901376867,2.88741E-12,2.51898E-11,17.49868459,RHOQ
10768_at,1.318013799,10.07528615,7.787448187,5.11618E-12,4.03853E-11,16.93825062,AHCYL1
54874_at,1.317253845,9.431050033,8.218815767,5.81042E-13,6.80076E-12,19.07018631,FNBP1L
5205_at,1.317228782,7.458867861,6.947978012,3.22955E-10,1.42727E-09,12.88291862,ATP8B1
51510_at,1.316597426,8.923467401,7.264375452,6.88074E-11,3.71789E-10,14.39431177,CHMP5
11311_at,1.316330934,8.620874585,7.718275741,7.23383E-12,5.40598E-11,16.59899695,VPS45
54700_at,1.316201096,7.69930909,7.875543014,3.28788E-12,2.79804E-11,17.37142634,RRN3
57037_at,1.316175594,8.048665313,7.052777744,1.93986E-10,9.12425E-10,13.38096859,ANKMY2
8853_at,1.316058992,7.762298579,7.466535039,2.53468E-11,1.57049E-10,15.37137969,ASAP2
51575_at,1.314903135,6.615246512,9.470858395,9.49946E-16,4.07086E-14,25.36659807,ESF1
55720_at,1.313291173,7.115236113,9.917980385,9.43185E-17,6.61651E-15,27.63475964,TSR1
64598_at,-1.313056579,8.360532536,-10.08633875,3.95025E-17,3.47283E-15,28.48948078,MOSPD3
79070_at,1.31273641,7.066434846,11.05682884,2.63703E-19,8.31029E-17,33.40875398,POGLUT2
9821_at,1.312647633,7.946144191,7.968094966,2.06368E-12,1.92061E-11,17.82780393,RB1CC1
8930_at,1.312612067,8.028789419,8.163599891,7.68639E-13,8.50151E-12,18.79586232,MBD4
602_at,-1.312569039,7.261603703,-7.827991228,4.17476E-12,3.40429E-11,17.13745463,BCL3
51386_at,1.312209562,12.04777711,8.557188425,1.03842E-13,1.69896E-12,20.75903023,EIF3L
3550_at,1.311845762,9.665892959,8.202884943,6.29916E-13,7.29039E-12,18.99099924,IK
9_at,1.311591797,7.642342855,8.918887773,1.62927E-14,3.92132E-13,22.57648826,NAT1
22873_at,1.311077132,6.887265744,7.835288197,4.02463E-12,3.3082E-11,17.17333532,DZIP1
5445_at,1.310457842,9.289590907,6.446331149,3.56882E-09,1.1947E-08,10.53863509,PON2
4528_at,1.310310739,8.204329175,8.31901581,3.49384E-13,4.51688E-12,19.56895652,MTIF2
5067_at,1.309527297,7.438516849,5.458984476,3.22768E-07,7.23685E-07,6.162722177,CNTN3
7385_at,1.309048262,9.521124878,7.257784569,7.10751E-11,3.82126E-10,14.36259899,UQCRC2
51136_at,1.308832413,6.598696719,7.938045241,2.4009E-12,2.16939E-11,17.67948731,RNFT1
8467_at,1.308814495,8.305198828,7.687800714,8.42434E-12,6.14982E-11,16.44978718,SMARCA5
51018_at,1.306733203,6.36468022,9.312860432,2.14597E-15,7.7255E-14,24.56643546,RRP15
25879_at,1.306476466,8.124929435,7.955692562,2.19674E-12,2.01876E-11,17.76657323,DCAF13
51655_at,-1.306223187,10.86715068,-5.114883997,1.42328E-06,2.85476E-06,4.729578964,RASD1
57563_at,1.306006423,7.50459246,8.649481755,6.47971E-14,1.16532E-12,21.22172383,KLHL8
57050_at,1.305983002,7.995509952,8.243499381,5.12667E-13,6.1448E-12,19.19294274,UTP3
105373159_at,-1.305897304,7.523105156,-9.998242036,6.22888E-17,4.84722E-15,28.04221992,LOC105373159
55601_at,1.305853545,7.151888336,6.374006615,5.01785E-09,1.6243E-08,10.20660709,DDX60
1665_at,1.305771173,10.04846649,6.112692204,1.69642E-08,4.87574E-08,9.020909174,DHX15
9562_at,1.305389861,7.308318414,7.98596071,1.88598E-12,1.78276E-11,17.91604647,MINPP1
390_at,1.30517437,9.587207936,5.54373751,2.22288E-07,5.14677E-07,6.523723208,RND3
10964_at,1.304459413,5.858253196,5.213509403,9.35052E-07,1.93276E-06,5.134824418,IFI44L
91544_at,-1.304306857,8.074500881,-10.06973932,4.3042E-17,3.69507E-15,28.40520624,UBXN11
9403_at,1.304262898,10.26334949,7.255958365,7.17164E-11,3.84968E-10,14.35381364,SELENOF
29945_at,1.303910446,10.3958669,4.647710371,9.79799E-06,1.73558E-05,2.875212241,ANAPC4
8711_at,-1.303433707,7.790555565,-11.06562397,2.52032E-19,8.19464E-17,33.45320057,TNK1
585_at,1.303046492,6.93926837,10.94322378,4.73344E-19,1.25259E-16,32.83434499,BBS4
11168_at,1.302351986,8.237867739,6.592901219,1.78089E-09,6.43721E-09,11.21633437,PSIP1
58506_at,-1.301829055,6.289590379,-11.5249838,2.38189E-20,1.35529E-17,35.7691728,SCAF1
2275_at,-1.301799638,8.368412419,-8.826144268,2.62215E-14,5.74461E-13,22.10946429,FHL3
283869_at,-1.301593114,6.514335048,-3.729481269,0.000311521,0.000455507,-0.411008112,NPW
3622_at,1.301427789,7.111029094,8.893288039,1.85808E-14,4.31529E-13,22.44751443,ING2
5411_at,1.300852269,8.818017588,5.393774548,4.29204E-07,9.41611E-07,5.887058239,PNN
90187_at,-1.3003226,8.691160298,-5.540011616,2.25976E-07,5.22272E-07,6.507789298,EMILIN3
5866_at,-1.300180818,8.004607102,-9.381400033,1.50709E-15,5.84682E-14,24.91342801,RAB3IL1
27347_at,1.299956189,7.571534492,5.563558991,2.03637E-07,4.74984E-07,6.608587785,STK39
3164_at,-1.298456229,8.128100313,-4.346361195,3.21067E-05,5.28846E-05,1.740926822,NR4A1
55215_at,1.298053857,6.597840608,6.861141016,4.91737E-10,2.06705E-09,12.47228042,FANCI
5910_at,1.297818533,7.751931325,9.489282279,8.63783E-16,3.79694E-14,25.45996286,RAP1GDS1
9519_at,1.297751417,8.338933435,7.676588709,8.90969E-12,6.4604E-11,16.39493159,TBPL1
10174_at,-1.297479425,7.591516024,-9.473818033,9.35547E-16,4.05153E-14,25.38159556,SORBS3
9669_at,1.297251734,7.879650134,8.371937951,2.66953E-13,3.63582E-12,19.83286331,EIF5B
55856_at,1.297100567,7.776418798,8.791813582,3.12673E-14,6.61968E-13,21.93675081,ACOT13
2770_at,1.297071482,7.487148458,5.781935998,7.67808E-08,1.93597E-07,7.554126767,GNAI1
10988_at,1.296857585,8.27069926,7.499007933,2.15748E-11,1.35981E-10,15.52908138,METAP2
221322_at,1.296813106,4.297801702,9.463054859,9.88982E-16,4.20297E-14,25.32705631,TBC1D32
85437_at,1.296588213,9.508358387,9.566865345,5.78716E-16,2.73919E-14,25.8532386,ZCRB1
1070_at,1.29626768,8.770545944,7.449597015,2.75671E-11,1.68361E-10,15.28920208,CETN3
404217_at,-1.296254935,7.378225986,-7.190127917,9.90943E-11,5.08989E-10,14.03760322,CTXN1
8073_at,1.295413234,9.771127461,8.715217953,4.62895E-14,8.89488E-13,21.55174773,PTP4A2
8559_at,1.294996044,7.272977171,8.687428254,5.33646E-14,9.93746E-13,21.41218564,PRPF18
55288_at,1.29456903,8.283846148,8.918451588,1.63292E-14,3.92132E-13,22.57429033,RHOT1
9582_at,1.294049936,6.687869362,3.954976074,0.000139292,0.00021228,0.347661347,APOBEC3B
79663_at,1.293975194,6.656153827,7.433787154,2.98132E-11,1.80518E-10,15.21254823,HSPBAP1
9652_at,1.293856089,7.134709398,8.046807375,1.38744E-12,1.37762E-11,18.21692236,TTC37
10979_at,1.293715349,7.873395063,7.108858575,1.47527E-10,7.20197E-10,13.6485558,FERMT2
10286_at,1.293652439,8.831936268,8.508067729,1.33427E-13,2.07369E-12,20.5131057,BCAS2
84267_at,1.29356336,7.567748754,9.487334491,8.7251E-16,3.81891E-14,25.45009173,C9orf64
11013_at,1.293312726,8.627746335,3.206006566,0.001784064,0.002420184,-2.037475933,TMSB15A
55125_at,1.293065559,6.961275069,6.538263385,2.30927E-09,8.08877E-09,10.96296513,CEP192
87178_at,1.292767165,7.938818512,7.282538429,6.2923E-11,3.42888E-10,14.48175279,PNPT1
64924_at,1.292232132,7.076962345,7.992782597,1.82222E-12,1.73264E-11,17.94975331,SLC30A5
201595_at,1.29188075,10.28283642,7.022827032,2.24464E-10,1.03955E-09,13.23836188,STT3B
2191_at,1.291848952,8.149184479,5.268900551,7.37154E-07,1.54918E-06,5.364405033,FAP
3988_at,1.2904622,9.686428232,6.368484871,5.14979E-09,1.66333E-08,10.18132437,LIPA
7913_at,1.290428777,10.34985116,7.353581154,4.43275E-11,2.52644E-10,14.82443316,DEK
284338_at,-1.290227181,5.763233578,-9.354644037,1.73007E-15,6.57493E-14,24.77794861,PRR19
51715_at,1.289990349,7.125658456,8.007011328,1.69605E-12,1.63568E-11,18.0200787,RAB23
6594_at,1.289815199,7.751729057,8.082356942,1.15937E-12,1.191E-11,18.3929475,SMARCA1
9325_at,1.289477201,8.342600356,8.274818479,4.37323E-13,5.39743E-12,19.34880546,TRIP4
27250_at,1.28927723,8.207408367,7.688372248,8.40031E-12,6.13666E-11,16.45258403,PDCD4
23259_at,1.289106351,7.889007186,7.285631343,6.19719E-11,3.38155E-10,14.4966498,DDHD2
92104_at,1.288921708,4.714009641,10.62237597,2.47624E-18,4.29858E-16,31.20947816,TTC30A
1036_at,1.288342959,7.330305049,6.96108802,3.03046E-10,1.35154E-09,12.945077,CDO1
91947_at,1.287785222,8.213913076,6.33585743,6.00223E-09,1.91183E-08,10.03212671,ARRDC4
5955_at,1.287595481,9.396339575,6.181575577,1.23304E-08,3.64678E-08,9.331271657,RCN2
10190_at,1.287238117,8.891308717,9.442020229,1.10237E-15,4.52523E-14,25.22048089,TXNDC9
79682_at,1.287022675,6.565537695,5.431111954,3.64659E-07,8.09632E-07,6.044670299,CENPU
11130_at,1.286865943,8.867310469,4.346144927,3.21335E-05,5.29203E-05,1.740131398,ZWINT
92579_at,-1.286055106,9.605343417,-8.041042673,1.42842E-12,1.41078E-11,18.18839462,G6PC3
1734_at,1.284930506,7.693341605,5.861726463,5.35272E-08,1.39038E-07,7.904275758,DIO2
286257_at,-1.284801833,8.082851879,-7.66765543,9.31621E-12,6.70767E-11,16.35124035,PAXX
4316_at,1.284505025,9.835731282,2.074925008,0.040439777,0.047796918,-4.829542443,MMP7
199857_at,1.284435201,7.615750005,7.869434898,3.39036E-12,2.86621E-11,17.34135255,ALG14
29980_at,1.283515344,7.165664697,6.773944035,7.48662E-10,2.99231E-09,12.06188286,DONSON
498_at,1.283308526,11.77704072,7.426093404,3.0971E-11,1.86263E-10,15.1752629,ATP5F1A
23708_at,1.283199542,7.075788774,8.166589391,7.5709E-13,8.40554E-12,18.81070487,GSPT2
55255_at,1.282928369,7.825938695,9.257838685,2.84956E-15,9.82666E-14,24.2880257,WDR41
7443_at,1.282900362,7.10999304,6.678220817,1.18505E-09,4.47209E-09,11.61368584,VRK1
64077_at,-1.282353889,7.865800926,-8.054392848,1.3353E-12,1.33556E-11,18.25446757,LHPP
58478_at,1.281860716,8.962158377,8.196198557,6.51629E-13,7.47786E-12,18.95777279,ENOPH1
10346_at,1.281391061,9.257563531,5.249472594,8.01396E-07,1.67594E-06,5.283721497,TRIM22
115209_at,1.281111356,7.288986074,6.65910165,1.29852E-09,4.85648E-09,11.52446623,OMA1
27247_at,1.28092031,8.626592552,8.333585948,3.24445E-13,4.27391E-12,19.64158161,NFU1
55812_at,1.28024267,6.69862568,10.63890541,2.27372E-18,4.01508E-16,31.29326735,SPATA7
113230_at,-1.280237607,6.48552823,-8.05977153,1.29951E-12,1.30486E-11,18.28109481,MISP3
97_at,1.280208581,7.304799021,7.228832053,8.19467E-11,4.31849E-10,14.22340099,ACYP1
10550_at,1.279430568,9.77127581,7.235259306,7.93991E-11,4.20478E-10,14.25428636,ARL6IP5
57104_at,-1.278730531,8.462269401,-10.42352404,6.91486E-18,9.31868E-16,30.20096708,PNPLA2
55172_at,1.278594277,7.206028925,8.616982236,7.65095E-14,1.33032E-12,21.05870403,DNAAF2
60561_at,1.278538702,5.829137454,9.211346677,3.62072E-15,1.17912E-13,24.05288669,RINT1
11104_at,1.27780602,7.654390289,9.452878651,1.0423E-15,4.36616E-14,25.27549496,KATNA1
51528_at,1.277608151,8.08063426,8.375852888,2.61688E-13,3.58078E-12,19.85239845,JKAMP
56267_at,1.277118657,8.430091243,7.663097327,9.53068E-12,6.83087E-11,16.32895271,KYAT3
55602_at,1.276948665,6.666034205,6.947539664,3.23643E-10,1.42969E-09,12.88084101,CDKN2AIP
119032_at,1.276451993,8.580716264,7.467765302,2.51926E-11,1.56378E-10,15.37735067,BORCS7
8887_at,1.276432106,8.940346486,8.496694348,1.41397E-13,2.17645E-12,20.4561987,TAX1BP1
10560_at,1.276300676,6.870207904,6.850816705,5.1688E-10,2.15769E-09,12.42358542,SLC19A2
115752_at,1.276250186,8.018562268,8.250570817,4.94598E-13,5.96664E-12,19.22812411,DIS3L
4300_at,1.275936363,6.468414598,9.778675973,1.93768E-16,1.17084E-14,26.92769512,MLLT3
221154_at,1.275761361,9.149393039,7.114075796,1.43812E-10,7.05593E-10,13.67348648,MICU2
94234_at,-1.275036137,7.811368498,-4.036570675,0.000103322,0.000159865,0.630304299,FOXQ1
2028_at,1.274297699,6.377677839,4.210362712,5.39895E-05,8.61712E-05,1.246194047,ENPEP
57205_at,1.274015172,7.752174843,7.467507628,2.52249E-11,1.5653E-10,15.37610005,ATP10D
23155_at,1.273979077,6.74378513,9.093089118,6.65531E-15,1.90401E-13,23.45528677,CLCC1
51148_at,-1.273869342,8.044478187,-8.937666889,1.47951E-14,3.62514E-13,22.67112836,CERCAM
51441_at,1.273866256,9.498547053,8.197825396,6.46279E-13,7.43729E-12,18.96585648,YTHDF2
253959_at,1.273459598,8.826468287,5.550313176,2.15922E-07,5.00901E-07,6.551858415,RALGAPA1
6876_at,-1.273038996,10.8517901,-4.238987018,4.84363E-05,7.77318E-05,1.349405806,TAGLN
9123_at,-1.272991715,8.605150147,-3.813625705,0.000231532,0.000343425,-0.131824815,SLC16A3
128061_at,1.272666007,8.287814565,9.024871273,9.45207E-15,2.5145E-13,23.11091715,C1orf131
153129_at,1.272317261,6.975107844,9.626054965,4.26303E-16,2.16148E-14,26.15338992,SLC38A9
65056_at,1.271368885,8.979404892,7.409368694,3.36441E-11,1.99585E-10,15.09425207,GPBP1
34_at,1.270885015,8.338703159,7.468128432,2.51473E-11,1.56144E-10,15.37911315,ACADM
3608_at,1.270763969,9.364098208,8.164319349,7.65843E-13,8.47861E-12,18.79943425,ILF2
26_at,-1.270573826,6.034295562,-2.992881255,0.003445996,0.004541451,-2.642221651,AOC1
5828_at,1.270132251,7.831476351,9.143270515,5.14069E-15,1.55542E-13,23.70877988,PEX2
10578_at,-1.270088059,11.27922781,-3.251232089,0.001545291,0.002106037,-1.904745174,GNLY
10266_at,-1.269625162,8.674221541,-6.281849178,7.72902E-09,2.39808E-08,9.785902953,RAMP2
54830_at,1.268995121,5.101838952,9.03518553,8.96393E-15,2.42559E-13,23.16296629,NUP62CL
1012_at,1.268512992,7.426238331,4.76469116,6.10383E-06,1.11436E-05,3.329009457,CDH13
3655_at,1.268475034,8.504912018,6.287087244,7.54208E-09,2.34683E-08,9.809742307,ITGA6
51527_at,1.268233479,8.869829181,7.429645884,3.0431E-11,1.83608E-10,15.19247743,GSKIP
51062_at,1.267537244,6.438056203,8.511743888,1.30948E-13,2.04603E-12,20.53150224,ATL1
10484_at,1.267314751,8.42644288,8.395886212,2.36324E-13,3.29534E-12,19.95238929,SEC23A
3561_at,-1.267163405,7.620243295,-6.677789517,1.1875E-09,4.47885E-09,11.61167206,IL2RG
8742_at,-1.26705122,7.552260754,-8.566374529,9.90835E-14,1.63416E-12,20.80504696,TNFSF12
23474_at,-1.266865583,9.769392499,-5.609813237,1.65878E-07,3.93451E-07,6.807255435,ETHE1
5524_at,-1.266793657,9.44193405,-9.7098315,2.76549E-16,1.55201E-14,26.57836393,PTPA
11177_at,1.266079112,7.726162345,6.898920649,4.09628E-10,1.76352E-09,12.6507012,BAZ1A
126969_at,1.265846039,7.541668181,5.940345921,3.74319E-08,1.00308E-07,8.25162815,SLC44A3
10576_at,1.265809751,9.363463004,6.973739737,2.84987E-10,1.28104E-09,13.00510242,CCT2
5936_at,1.265582574,7.592230266,7.34826444,4.55065E-11,2.58645E-10,14.79875148,RBM4
55726_at,1.265569066,8.297654564,7.736566288,6.60124E-12,4.99519E-11,16.68862517,INTS13
203054_at,-1.265029648,6.482113613,-9.947536475,8.09553E-17,5.87364E-15,27.78480122,ADCK5
6709_at,-1.264821554,9.027574644,-11.39331878,4.67835E-20,2.39578E-17,35.10652759,SPTAN1
57102_at,1.264723143,6.52992364,9.884706417,1.12019E-16,7.57293E-15,27.46585243,C12orf4
55314_at,1.26465708,6.061733087,5.121636349,1.38312E-06,2.77926E-06,4.757177719,TMEM144
23322_at,1.263934047,4.653477688,10.41605175,7.18702E-18,9.43766E-16,30.16305418,RPGRIP1L
64750_at,1.263832722,7.138687755,9.623839848,4.31208E-16,2.18095E-14,26.14215543,SMURF2
65999_at,-1.263751694,7.944203033,-8.085660171,1.14018E-12,1.17366E-11,18.40931233,LRRC61
54345_at,-1.263009361,5.619749224,-5.552751822,2.13607E-07,4.9598E-07,6.562297201,SOX18
55789_at,1.262928738,5.241513399,6.47173402,3.16512E-09,1.07466E-08,10.65563401,DEPDC1B
64073_at,-1.261881089,9.050299067,-4.565771258,1.35933E-05,2.3611E-05,2.561754567,C19orf33
51088_at,1.261760456,6.13431963,7.332558278,4.91742E-11,2.76879E-10,14.72291877,KLHL5
541_at,1.261759366,8.565429836,6.67323711,1.21365E-09,4.57327E-09,11.59041959,ALDH7A1P1
10773_at,1.26116799,4.482638943,8.846255179,2.36519E-14,5.26614E-13,22.21068191,ZBTB6
51477_at,-1.260915328,8.882448906,-5.640502224,1.44709E-07,3.46854E-07,6.939552119,ISYNA1
8050_at,1.260809345,7.784041272,7.462179206,2.59002E-11,1.60091E-10,15.35024135,PDHX
81611_at,1.260649927,7.900653119,7.219845596,8.56451E-11,4.49143E-10,14.18023269,ANP32E
84542_at,1.260515871,6.722485488,7.245784013,7.53959E-11,4.01562E-10,14.3048808,SANBR
2122_at,1.26050818,9.381541777,5.390936818,4.34543E-07,9.521E-07,5.875104232,MECOM
8089_at,1.260363956,5.606513004,9.08722393,6.85918E-15,1.94603E-13,23.4256679,YEATS4
55201_at,-1.260355816,8.057717312,-8.74440704,3.98633E-14,7.95635E-13,21.69840804,MAP1S
6558_at,1.260122279,7.32068852,7.022204441,2.25145E-10,1.042E-09,13.23539975,SLC12A2
159013_at,1.259668419,7.076306663,9.486008002,8.78504E-16,3.83694E-14,25.44336933,CXorf38
90379_at,-1.259601286,6.714959256,-10.23617141,1.82077E-17,1.94254E-15,29.25013203,DCAF15
28982_at,1.259205523,7.13237806,8.620403452,7.51832E-14,1.31516E-12,21.07586055,FLVCR1
3032_at,1.25906135,10.47844692,7.524733108,1.89869E-11,1.22189E-10,15.65415535,HADHB
64863_at,1.258725586,6.290445721,10.26295042,1.58542E-17,1.76883E-15,29.3860646,METTL4
2116_at,-1.257983745,5.792267698,-5.575754383,1.92934E-07,4.52129E-07,6.660882803,ETV2
55364_at,1.257728001,6.289329525,10.05139933,4.73224E-17,3.97276E-15,28.31209487,IMPACT
23392_at,1.257593097,7.827266764,8.219246941,5.79773E-13,6.79406E-12,19.07232998,ECPAS
10026_at,1.257035368,7.281678671,8.940983939,1.45452E-14,3.58968E-13,22.68784765,PIGK
1429_at,1.256978526,9.316120693,5.985862911,3.0401E-08,8.29316E-08,8.453766929,CRYZ
10908_at,-1.256921307,8.617694083,-8.98494595,1.16049E-14,2.96773E-13,22.90950417,PNPLA6
10592_at,1.256467829,6.98778748,7.435322154,2.95874E-11,1.79522E-10,15.21998852,SMC2
29922_at,1.255333167,8.167892385,7.793996774,4.95095E-12,3.9293E-11,16.97040856,NME7
6787_at,1.255250925,7.089814513,8.487723596,1.48015E-13,2.25498E-12,20.41132256,NEK4
55749_at,1.254964036,8.481537468,8.300355823,3.8413E-13,4.86011E-12,19.4759814,CCAR1
112268184_at,1.254907149,6.430438731,7.549851636,1.67579E-11,1.10022E-10,15.7763992,KPNB1-DT
4124_at,1.254838062,8.452740169,7.972733609,2.01601E-12,1.88652E-11,17.85071068,MAN2A1
56949_at,-1.254336109,6.144259333,-8.017599663,1.60783E-12,1.55903E-11,18.07243016,XAB2
51514_at,1.254029174,6.604835947,5.448328942,3.38195E-07,7.5505E-07,6.117551973,DTL
374907_at,-1.253581736,6.10746132,-9.18227895,4.20538E-15,1.33449E-13,23.90592756,B3GNT8
83872_at,1.253321465,5.802857561,7.340896341,4.7192E-11,2.67097E-10,14.76317042,HMCN1
80772_at,-1.253108439,7.68317427,-7.888823429,3.07556E-12,2.64705E-11,17.43683329,CPTP
4905_at,1.252849181,8.96682249,9.300767114,2.284E-15,8.13661E-14,24.50523169,NSF
81889_at,1.25274035,7.75107571,8.491314921,1.45329E-13,2.21993E-12,20.42928716,FAHD1
900_at,1.252697172,9.932765321,7.877785043,3.25104E-12,2.76899E-11,17.38246659,CCNG1
86_at,1.251268351,8.475121151,7.426554505,3.09004E-11,1.85955E-10,15.17749715,ACTL6A
57403_at,1.251214266,7.904421054,10.59908895,2.79255E-18,4.65062E-16,31.09142192,RAB22A
5504_at,1.25079802,7.863250187,6.822379847,5.92901E-10,2.43728E-09,12.28960403,PPP1R2
8726_at,1.250730706,8.579900688,8.613909083,7.77207E-14,1.3469E-12,21.04329388,EED
9044_at,1.25019658,7.782439188,5.047203251,1.89416E-06,3.72396E-06,4.454155562,BTAF1
5481_at,1.25018468,8.441057239,8.426586076,2.02126E-13,2.9055E-12,20.1057042,PPID
1072_at,-1.249958302,12.25993757,-10.38118075,8.60588E-18,1.09492E-15,29.98611342,CFL1
162239_at,1.249536942,7.234509962,9.165196863,4.592E-15,1.42952E-13,23.81958516,ZFP1
283742_at,1.249382417,8.355213571,7.680484233,8.73799E-12,6.34938E-11,16.41398829,FAM98B
2532_at,-1.249374997,8.071538919,-3.339586043,0.001162481,0.001603195,-1.641083122,ACKR1
55037_at,1.24879627,7.480664051,8.665199555,5.9792E-14,1.09479E-12,21.3005995,PTCD3
53407_at,1.24877716,11.07211848,4.849525052,4.31248E-06,8.04965E-06,3.662612092,STX18
9296_at,-1.248650282,10.2109753,-7.831512187,4.10164E-12,3.36072E-11,17.15476685,ATP6V1F
92482_at,1.24861126,8.180192518,8.790417087,3.14919E-14,6.64524E-13,21.92972717,BBIP1
5931_at,1.248160878,10.20106186,6.58032639,1.89076E-09,6.77378E-09,11.15794531,RBBP7
126306_at,-1.247716992,5.790011545,-10.46869935,5.4756E-18,7.89874E-16,30.43015561,JSRP1
10109_at,1.246822494,11.05313734,9.172433327,4.42407E-15,1.38567E-13,23.85616042,ARPC2
29088_at,1.246730655,9.394558798,8.706034859,4.85174E-14,9.26918E-13,21.50562218,MRPL15
26039_at,1.246649916,7.733559061,6.387629208,4.70645E-09,1.53343E-08,10.2690223,SS18L1
91107_at,-1.246092913,8.439224833,-7.527363399,1.87403E-11,1.20868E-10,15.66695063,TRIM47
57559_at,1.245458313,7.016280274,5.874001669,5.06272E-08,1.32073E-07,7.958357882,STAMBPL1
7347_at,1.244937687,8.047234834,8.112460124,9.95689E-13,1.05241E-11,18.54213877,UCHL3
168537_at,1.244812654,5.549083947,7.555321686,1.6308E-11,1.07759E-10,15.80303567,GIMAP7
55035_at,1.243746399,8.27607564,7.952304029,2.23456E-12,2.04891E-11,17.74984796,NOL8
81573_at,1.243326894,6.047505639,8.494159167,1.43237E-13,2.19451E-12,20.44351564,ANKRD13C
79657_at,1.243314292,5.357380869,10.75732563,1.23415E-18,2.52802E-16,31.89331886,RPAP3
117854_at,1.243244889,5.815775005,6.952141312,3.16496E-10,1.40357E-09,12.90265346,TRIM6
26578_at,1.243199511,9.094409844,6.700069184,1.06734E-09,4.0889E-09,11.71576502,OSTF1
92344_at,1.24297672,7.645387687,7.140550277,1.26343E-10,6.29685E-10,13.80009135,GORAB
80023_at,-1.242803559,8.414915367,-9.124988183,5.64789E-15,1.67179E-13,23.6164097,NRSN2
4594_at,1.242394436,7.900243098,7.296220104,5.88225E-11,3.23049E-10,14.54766576,MMUT
9532_at,1.242292394,6.433780599,8.235575513,5.33695E-13,6.33017E-12,19.15352764,BAG2
23624_at,-1.242156168,6.674892073,-4.579585626,1.28664E-05,2.24245E-05,2.61434293,CBLC
7690_at,1.242087004,7.01041484,7.863747191,3.48865E-12,2.93278E-11,17.31335386,ZNF131
7884_at,1.241307934,8.981884419,7.604855749,1.27436E-11,8.76511E-11,16.04449096,SLBP
10559_at,1.241170864,8.6176685,7.524422854,1.90161E-11,1.22322E-10,15.65264617,SLC35A1
643155_at,1.240978923,9.490106674,7.553524799,1.64545E-11,1.08412E-10,15.7942851,SMIM15
23400_at,-1.240808829,7.581219151,-8.040412569,1.43297E-12,1.41392E-11,18.1852767,ATP13A2
378708_at,1.240199381,6.860162126,8.141022461,8.61714E-13,9.3344E-12,18.68380508,CENPS
11230_at,-1.24007345,9.43009349,-8.000102488,1.75619E-12,1.68407E-11,17.9859282,PRAF2
5045_at,-1.239983743,8.418783214,-11.27531389,8.57424E-20,3.73691E-17,34.51179218,FURIN
128338_at,1.239895075,7.663732297,7.579557395,1.4455E-11,9.68802E-11,15.92111771,DRAM2
195828_at,1.239565021,6.058381228,4.267549818,4.34447E-05,7.01498E-05,1.452886325,ZNF367
130535_at,1.239500352,7.615429447,7.06812771,1.79993E-10,8.57239E-10,13.45413754,KCTD18
220134_at,1.239322504,4.344445927,5.900092023,4.49666E-08,1.18561E-07,8.073493945,SKA1
51056_at,1.238477817,8.500228003,7.923018922,2.58954E-12,2.29927E-11,17.60537187,LAP3
2200_at,1.238428807,8.310767197,6.869250908,4.72839E-10,1.99745E-09,12.51055017,FBN1
2039_at,-1.238245868,8.496722745,-9.161370401,4.68336E-15,1.45247E-13,23.80024619,DMTN
8900_at,1.238171455,6.582619378,5.236790937,8.46246E-07,1.76271E-06,5.2311482,CCNA1
55837_at,1.237138908,8.899725349,8.285691465,4.13833E-13,5.15078E-12,19.40294349,EAPP
84152_at,-1.237089775,6.803263872,-5.292805256,6.64985E-07,1.40835E-06,5.463915895,PPP1R1B
