Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
SAMD8,837,6.499702041,6.490202898,263.5080228,0,0,877.613078
CSMD1,25073,6.530938512,6.543588207,263.4984615,0,0,877.6013789
OR11K1P,20467,6.638427247,6.64420066,263.48248,0,0,877.581823
DBI,14195,6.524201721,6.491359978,263.4766864,0,0,877.5747335
CABYR,28022,6.568993398,6.537442218,263.4607554,0,0,877.5552378
INCA1,19982,6.52663138,6.512471236,263.4588743,0,0,877.5529356
SENP7,25833,6.58697204,6.58887892,263.4572942,0,0,877.5510019
LPAL2,21972,6.386044748,6.392590401,263.4523761,0,0,877.5449831
IFI6,24921,6.739443831,6.670395677,263.4510323,0,0,877.5433384
NT5C2,26388,6.704951172,6.752706324,263.445306,0,0,877.5363303
ST6GAL2,23874,6.499694161,6.495109499,263.4161538,0,0,877.5006496
HIGD2B,7502,6.381038499,6.363281616,263.4068364,0,0,877.4892447
ERAP2,18827,6.324374896,6.359525342,263.397767,0,0,877.478143
ACER2,6728,6.688845965,6.706031194,263.3884735,0,0,877.4667666
LINS1,22813,6.428404348,6.447968769,263.3768225,0,0,877.4525038
ETV1,6124,6.477640657,6.512900964,263.3763321,0,0,877.4519034
MIR663AHG,19779,6.431587818,6.456131746,263.3719088,0,0,877.4464883
ISM2,16592,6.389055503,6.393987304,263.3705982,0,0,877.4448839
NEDD9,24677,6.308820134,6.287793848,263.3589775,0,0,877.430657
GTPBP10,3998,6.34606504,6.40174346,263.3534103,0,0,877.4238411
CNTN5,18795,6.68872987,6.643594388,263.3297952,0,0,877.3949273
POU1F1,15072,6.403442386,6.418365611,263.3223702,0,0,877.3858358
ASMTL,14068,6.550039316,6.544869266,263.3164321,0,0,877.3785646
AKR1C1,27025,6.589071892,6.612028476,263.3011769,0,0,877.359884
GCH1,22339,6.467248543,6.47625612,263.2919561,0,0,877.3485922
ZNF106,15477,6.391831661,6.40672871,263.2853553,0,0,877.3405087
SAGE1,18938,6.461332576,6.472719656,263.2761481,0,0,877.3292329
FBXO44,16169,6.277973817,6.290711588,263.2733023,0,0,877.3257476
CRYM,788,6.535987412,6.527819643,263.2732736,0,0,877.3257125
SDE2,10872,6.385771607,6.369522054,263.2645953,0,0,877.3150839
LOC107986011,2922,6.475896688,6.46265875,263.262047,0,0,877.3119629
C1QTNF6,25067,6.543808322,6.512146989,263.2515501,0,0,877.2991063
NSRP1P1,22563,6.504277427,6.479789446,263.2318081,0,0,877.2749251
BHMT,16720,6.34861155,6.372194786,263.2224787,0,0,877.2634972
MICU1,25040,6.294805852,6.302852461,263.1957672,0,0,877.230775
SAPCD2,20713,6.581279999,6.591093889,263.1854479,0,0,877.2181327
FNBP1L,2851,6.515943754,6.511076843,263.1653191,0,0,877.1934711
TPM1,4732,6.538494207,6.512689023,263.1621131,0,0,877.189543
FER1L5,14905,6.550128287,6.539094733,263.1506707,0,0,877.1755229
BTG2,16545,6.65579204,6.634366897,263.1451701,0,0,877.1687829
ZSCAN25,14327,6.475673154,6.495169528,263.1179822,0,0,877.1354668
UGP2,12629,6.314536774,6.340931753,263.1106963,0,0,877.1265381
EPHB2,12285,6.443098048,6.450674359,263.0979058,0,0,877.1108629
MAGEB1,2361,6.395375379,6.416978264,263.0688052,0,0,877.0751962
HES1,8264,6.380895952,6.427278094,263.0682697,0,0,877.0745398
MMADHC,24723,6.500243133,6.524927258,263.057731,0,0,877.0616221
SAPCD2,18281,6.514382628,6.50396345,263.0530084,0,0,877.0558333
GAR1,5586,6.558049587,6.524039938,263.0484161,0,0,877.0502041
RPL32P17,6565,6.341658044,6.361112969,263.037663,0,0,877.0370226
C16orf87,15621,6.564117325,6.557827565,263.0369679,0,0,877.0361705
ATP5PB,3722,6.676757369,6.651969453,263.0344876,0,0,877.0331299
LRRC3,21312,6.433917026,6.421809051,263.0210789,0,0,877.0166922
PDAP1,25298,6.392701454,6.428826788,263.0070672,0,0,876.9995142
NOP2,10416,6.356937171,6.30842002,262.9980305,0,0,876.9884349
IFT122,5840,6.365150548,6.399653681,262.9976217,0,0,876.9879336
TP53I13,1896,6.524197102,6.505941127,262.9942722,0,0,876.983827
POLR1C,24681,6.688791801,6.680471448,262.9858551,0,0,876.9735069
ARIH2,8089,6.595789427,6.588630367,262.9822732,0,0,876.969115
PKHD1,20627,6.285782971,6.30748337,262.9574058,0,0,876.9386229
NR2F6,8820,6.712247257,6.738706395,262.9548411,0,0,876.9354779
TBX5,2568,6.295517382,6.313596319,262.9544063,0,0,876.9349447
WDR31,19487,6.432058751,6.40040407,262.9511667,0,0,876.9309721
FEN1,5266,6.648463745,6.628473343,262.947978,0,0,876.9270618
NOL4L,7722,6.458346004,6.473271207,262.9472909,0,0,876.9262192
SCP2,4162,6.579746135,6.608307021,262.9469038,0,0,876.9257445
DDX24,22976,6.329765755,6.360942471,262.9430081,0,0,876.9209671
MAATS1,8753,6.568126905,6.57108185,262.9388286,0,0,876.9158417
CSAG3,25820,6.498353457,6.502832118,262.9260004,0,0,876.9001095
NDNF,20597,6.481159328,6.490505819,262.9213019,0,0,876.8943473
BRD8,26539,6.468856492,6.477501941,262.9191433,0,0,876.8916999
CD22,19728,6.80754748,6.811527412,262.9064249,0,0,876.8761012
NDUFB6,21811,6.602498719,6.607435035,262.8989028,0,0,876.8668751
POMP,5064,6.301256498,6.345697722,262.8986254,0,0,876.8665349
WDR37,18677,6.54710708,6.51919965,262.8949441,0,0,876.8620196
PDCD11,22343,6.220002493,6.217354146,262.8904719,0,0,876.8565343
CENPV,25860,6.333898581,6.363585588,262.8748485,0,0,876.8373703
LOC101929185,14288,6.227710028,6.264156665,262.8564428,0,0,876.8147921
B4GALT3,4354,6.566978707,6.543894977,262.8554473,0,0,876.8135708
ZMAT1,3641,6.721726278,6.687866003,262.8479304,0,0,876.8043493
MZF1,6487,6.495201092,6.490752201,262.8318677,0,0,876.7846432
KRTAP12-6P,10534,6.628662237,6.626284655,262.824596,0,0,876.7757217
SPDYA,17090,6.479791091,6.475788341,262.822051,0,0,876.7725992
LINC01003,739,6.44116251,6.460428236,262.8142852,0,0,876.7630711
FRRS1,4208,6.764644908,6.767005982,262.8125478,0,0,876.7609394
VSX1,27138,6.649540953,6.667053387,262.8001193,0,0,876.7456898
LIMD1,25008,6.196021483,6.239487709,262.79631,0,0,876.7410157
SBK3,7921,6.87692593,6.825216883,262.7962312,0,0,876.7409191
RGS16,3970,6.32823908,6.324688877,262.7956491,0,0,876.7402047
WDR97,21796,6.545131244,6.555537637,262.76654,0,0,876.7044846
KLK2,11350,6.430443789,6.453999133,262.7573396,0,0,876.6931939
NPIPB8,24495,6.384583114,6.433046958,262.7008915,0,0,876.6239113
RHCG,25395,6.229159343,6.265747951,262.6927106,0,0,876.6138691
BAIAP2,21782,6.395931855,6.400883266,262.6822072,0,0,876.6009755
SAMD3,16351,6.342410136,6.316974347,262.6795657,0,0,876.5977327
TRAPPC2,26980,6.743493214,6.76222496,262.6745931,0,0,876.5916283
ANXA13,2216,6.40696932,6.395376704,262.6696372,0,0,876.5855443
ADCY5,1959,6.365260127,6.386463663,262.6612929,0,0,876.5753001
RNA5SP256,87,6.319241643,6.354463858,262.6567789,0,0,876.5697582
PAFAH1B2,19973,6.287222642,6.304838326,262.6564599,0,0,876.5693666
WDR33,20974,6.445000519,6.42684086,262.6530224,0,0,876.5651462
CCL1,5965,6.493900912,6.485075758,262.6494449,0,0,876.560754
ADGRE3,18261,6.607276585,6.633200546,262.6386007,0,0,876.5474396
GJD2,9410,6.629683248,6.619444611,262.6353827,0,0,876.5434885
DTD2,14332,6.461787219,6.455058141,262.6344518,0,0,876.5423456
ADAMTS13,18614,6.264121742,6.253250424,262.6314559,0,0,876.5386671
MTMR11,12533,6.29766598,6.340512164,262.6237743,0,0,876.5292352
FPR1,26901,6.485028454,6.487724104,262.6111082,0,0,876.5136823
COMMD4P1,12225,6.65011557,6.60241007,262.6094393,0,0,876.511633
SLC5A1,24949,6.574595758,6.542132052,262.5873514,0,0,876.4845089
SMAD4,21505,6.368066052,6.365210713,262.5807202,0,0,876.4763653
MBOAT1,20194,6.401692091,6.382458007,262.5634276,0,0,876.4551277
ZBTB14,13605,6.425414428,6.420000727,262.5541017,0,0,876.4436736
ULK2,19612,6.317766444,6.308886711,262.5317304,0,0,876.4161955
CCL2,15358,6.325039377,6.360134339,262.5292378,0,0,876.4131337
CDR1,7756,6.687596807,6.66688728,262.52468,0,0,876.4075351
IFITM4P,13508,6.257232092,6.258361075,262.5198726,0,0,876.4016298
COG7,17851,6.425840278,6.425329641,262.5089599,0,0,876.3882244
GGPS1,20889,6.580912475,6.570392921,262.4986349,0,0,876.3755405
NDFIP2,25855,6.433472172,6.484367144,262.4685407,0,0,876.3385677
RNU6-1176P,9607,6.720388999,6.710949303,262.4640496,0,0,876.3330498
CEP72,15642,6.640196624,6.626321738,262.4601073,0,0,876.3282059
CPTP,14010,6.428950111,6.397948459,262.4530628,0,0,876.3195503
PLCG1,3927,6.688406681,6.753137275,262.4496865,0,0,876.3154019
TRIM69,1480,6.2780583,6.301566025,262.4424386,0,0,876.3064959
ASGR2,6703,6.321882491,6.328768863,262.4404861,0,0,876.3040967
NDUFA5,14845,6.536828975,6.508752569,262.4404788,0,0,876.3040878
ACSL1,9694,6.767045411,6.774689001,262.4302458,0,0,876.2915134
RWDD1,4641,6.38913931,6.403258233,262.4216643,0,0,876.2809681
REL,27611,6.46096296,6.464545691,262.4169866,0,0,876.2752198
RAB37,13033,6.491452006,6.518265244,262.3954798,0,0,876.248789
CR2,24499,6.510234798,6.500195484,262.3906359,0,0,876.2428358
MYDGF,20902,6.333924586,6.389460419,262.3889576,0,0,876.2407732
PROK2,749,6.739283838,6.756947644,262.3851942,0,0,876.2361478
CHRNA10,13193,6.449328881,6.480817545,262.3823392,0,0,876.2326389
LOC105372733,25926,6.359596954,6.426500414,262.3467757,0,0,876.1889259
SEC61A1,28042,6.483920554,6.472297217,262.3389125,0,0,876.1792599
SCARA5,20355,6.372499703,6.357969983,262.3221501,0,0,876.1586536
EBF2,5376,6.420624916,6.43024453,262.2981766,0,0,876.1291802
RN7SL149P,25465,6.460155314,6.464965721,262.2976879,0,0,876.1285793
DCAF8L1,3625,6.389579465,6.394823611,262.2965472,0,0,876.1271769
LINC02724,26639,6.391116987,6.371432747,262.2890046,0,0,876.1179032
ZNF16,18461,6.782365029,6.787417031,262.2701578,0,0,876.0947298
LINC00311,7280,6.334054163,6.355525329,262.2652454,0,0,876.0886894
LOC107987389,17766,6.652495976,6.630115359,262.2541826,0,0,876.0750859
TEX101,5914,6.775985337,6.788136868,262.2507357,0,0,876.0708472
C2CD4A,24371,6.497773708,6.516228438,262.2346779,0,0,876.0511002
FGF12,8252,6.542424135,6.518997403,262.2345103,0,0,876.050894
CYYR1,26218,6.387928848,6.338921347,262.1994403,0,0,876.0077622
LOC105375457,25910,6.275924233,6.287423002,262.1955218,0,0,876.0029427
FLJ30679,2272,6.31056862,6.353739407,262.1887846,0,0,875.9946559
MREG,15730,6.354763381,6.404551506,262.1675677,0,0,875.9685577
LHX9,24146,6.516198651,6.521209847,262.1656257,0,0,875.9661688
TAPBPL,6848,6.540037001,6.516127521,262.1575976,0,0,875.9562931
CYB5R4,12271,6.463989423,6.473032231,262.1523579,0,0,875.9498473
MLLT3,12196,6.226773342,6.279990398,262.1474541,0,0,875.9438146
LTA,23634,6.482012319,6.545834019,262.1473578,0,0,875.9436961
HLA-E,14754,6.623470672,6.632964563,262.1285473,0,0,875.9205542
ARHGEF16,5084,6.495737921,6.465439717,262.1278044,0,0,875.9196403
HMGB1P10,2370,6.573825515,6.52644917,262.1240743,0,0,875.9150511
LOC105375523,22876,6.372806094,6.393952603,262.0942825,0,0,875.8783951
LDLRAP1,5564,6.62443063,6.61807922,262.0879771,0,0,875.8706363
MMRN1,19919,6.495989384,6.465480769,262.0638532,0,0,875.8409503
MIS12,11256,6.32564683,6.310089756,262.0305678,0,0,875.7999856
NLRC4,21022,6.346407736,6.321984291,262.0293264,0,0,875.7984577
PGAM5,7174,6.587074453,6.586592376,262.0267537,0,0,875.7952912
CR1,23767,6.575875393,6.567587255,262.0166864,0,0,875.7829
PLPBP,10215,6.420059645,6.414639739,262.0166691,0,0,875.7828788
AQP3,2046,6.340740239,6.350425786,262.0084786,0,0,875.7727972
HCFC2,1782,6.588600614,6.628862039,262.0045089,0,0,875.7679108
STRBP,6157,6.337508218,6.326297656,261.9982479,0,0,875.7602039
PHKA2,6271,6.32063183,6.293084271,261.9953441,0,0,875.7566295
F2RL1,17260,6.465624634,6.4512776,261.9938088,0,0,875.7547396
KLHL4,13556,6.282278971,6.300953856,261.9928351,0,0,875.7535411
TFEB,7606,6.408494142,6.418566314,261.9784818,0,0,875.735872
VRTN,2071,6.282240334,6.249537519,261.9769858,0,0,875.7340304
SOX5,585,6.298324425,6.315008292,261.9715335,0,0,875.7273182
POU3F1,5944,6.369114672,6.351948018,261.9557512,0,0,875.7078883
LOC100505715,18687,6.4417354,6.464869142,261.9464417,0,0,875.6964266
ELF5,16280,6.542877423,6.537783169,261.9271903,0,0,875.6727233
ZNF518B,14809,6.388748071,6.40756854,261.9091831,0,0,875.6505501
TIGD6,5350,6.434469803,6.449518339,261.8958445,0,0,875.6341247
LOC112268117,14643,6.463511763,6.440679442,261.8946686,0,0,875.6326767
RPP30,14053,6.400593325,6.420530242,261.8908788,0,0,875.6280096
SPG21,764,6.334329481,6.391347511,261.8813223,0,0,875.6162409
PI3,25076,6.295208406,6.322328187,261.8794157,0,0,875.6138927
IL22RA1,1885,6.30283278,6.275351004,261.8719087,0,0,875.6046475
GCM1,13160,6.452475051,6.399789727,261.8654221,0,0,875.5966587
ATMIN,332,6.388983658,6.413926268,261.85994,0,0,875.5899069
NUB1,22613,6.496254254,6.472202735,261.826718,0,0,875.548987
MRPL11,12295,6.423029235,6.433505557,261.8142028,0,0,875.5335705
CLEC10A,3877,6.335743999,6.392916329,261.8071433,0,0,875.5248739
KIF20A,13783,6.579326135,6.568189089,261.7871596,0,0,875.5002553
PRKAG2,408,6.461016819,6.449626252,261.7813208,0,0,875.4930619
KNL1,21388,6.427069671,6.413282859,261.7793144,0,0,875.4905899
LACC1,368,6.473967812,6.475716309,261.7774021,0,0,875.4882339
KCNJ15,727,6.43287407,6.456769653,261.7728608,0,0,875.4826389
POLD4,7874,6.329131092,6.343988458,261.767789,0,0,875.4763901
ANXA10,24583,6.358083749,6.309326093,261.7652783,0,0,875.4732966
ACOT11,18480,6.606786353,6.626673781,261.7501974,0,0,875.4547149
SRD5A1,21359,6.338726124,6.344570055,261.7478704,0,0,875.4518476
TXNDC2,29,6.513210862,6.491440438,261.7466308,0,0,875.4503202
PLAAT5,7023,6.507277468,6.49080629,261.7218508,0,0,875.4197851
LINC00619,9990,6.480596413,6.453659383,261.7107003,0,0,875.4060439
GP9,24048,6.843746672,6.906183369,261.7098728,0,0,875.4050241
SUCLG2P2,24079,6.693314874,6.703242162,261.6953473,0,0,875.3871228
HLX,11681,6.618531543,6.627075275,261.6925447,0,0,875.3836687
FGF23,23237,6.387612169,6.375707795,261.6887086,0,0,875.378941
FAM167B,13191,6.539320635,6.535667451,261.6883071,0,0,875.3784461
KCNMB3,13422,6.664981582,6.663059968,261.6652489,0,0,875.350026
GGA3,18691,6.53339183,6.527681603,261.6596846,0,0,875.3431675
PAPPA,7512,6.382741424,6.372219535,261.6202637,0,0,875.2945729
GAGE2E,1641,6.554585016,6.549243442,261.5862443,0,0,875.2526305
PLVAP,24765,6.471228872,6.477664061,261.5772793,0,0,875.2415767
SMUG1,14434,6.364540607,6.384675482,261.5767763,0,0,875.2409564
NLGN4X,1403,6.475592866,6.438303932,261.5737672,0,0,875.2372461
UGT2A3,12189,6.296785758,6.275404964,261.5585243,0,0,875.2184504
GOSR2,4953,6.320916159,6.345464852,261.5457087,0,0,875.202647
HAMP,4225,6.457452975,6.483040589,261.5364498,0,0,875.1912288
PUS3,13579,6.512032285,6.498518692,261.5340118,0,0,875.1882222
TMPRSS11F,2091,6.449088532,6.436918288,261.5240316,0,0,875.1759141
LOC105375368,4634,6.758634629,6.780392052,261.5087221,0,0,875.1570325
LOC644090,6349,6.241512631,6.250078408,261.4968369,0,0,875.1423733
ANKLE1,9579,6.281552056,6.351821658,261.4928755,0,0,875.1374873
NME2,12265,6.554902598,6.543839457,261.4843699,0,0,875.1269959
OTUD6B,18704,6.490667524,6.505807434,261.4665537,0,0,875.1050192
SSX4B,5283,6.376602435,6.367835414,261.4648725,0,0,875.1029453
NDC80,2625,6.83376622,6.832926273,261.46068,0,0,875.0977735
C15orf62,22684,6.574928463,6.508704841,261.4568776,0,0,875.0930828
PYDC2,10254,6.127256418,6.151223199,261.455228,0,0,875.0910478
TTLL1,15764,6.535865533,6.549602192,261.4467609,0,0,875.0806025
CASP8AP2,23918,6.279477758,6.307655282,261.4362138,0,0,875.0675906
CT83,8201,6.200450829,6.219417812,261.4347032,0,0,875.0657269
SCAMP1,12281,6.675234764,6.653271397,261.4331762,0,0,875.063843
WDR90,2257,6.387719044,6.402717074,261.4205246,0,0,875.0482339
ANGPTL3,12119,6.65170732,6.670227379,261.4106692,0,0,875.0360741
SERPINC1,25498,6.441822846,6.440564205,261.4089017,0,0,875.0338932
GOLGA6L1,7639,6.288801288,6.272526543,261.4032813,0,0,875.0269585
OTOGL,18231,6.525826134,6.468179883,261.3869945,0,0,875.0068618
INCENP,21436,6.432486791,6.433702803,261.3531029,0,0,874.965038
MAP2K1,25077,6.461152949,6.450720575,261.3323707,0,0,874.9394507
MTMR8,25341,6.53937488,6.579127658,261.3079475,0,0,874.9093053
LOC105376222,6174,6.284965706,6.31616197,261.2972051,0,0,874.8960452
PLAC1,17620,6.50963625,6.5043096,261.2785054,0,0,874.8729613
ZNF586,10639,6.486707636,6.477178112,261.2776609,0,0,874.8719188
C12orf42,11584,6.460348307,6.470672548,261.2631627,0,0,874.8540202
IGF2BP1,11509,6.561369249,6.570990497,261.2616663,0,0,874.8521727
EGFR,11409,6.352948145,6.335986966,261.2612049,0,0,874.8516031
CKAP2,25813,6.313434893,6.348186454,261.2557781,0,0,874.8449031
ZNF286A,2111,6.438016305,6.456070687,261.2547701,0,0,874.8436587
TNK1,10023,6.340304905,6.318423032,261.2395905,0,0,874.8249171
HNRNPA1L2,22648,6.431456715,6.440811055,261.2121066,0,0,874.7909812
POSTN,9518,6.368985747,6.367312417,261.2114658,0,0,874.7901899
CLPTM1L,21412,6.278765632,6.29943359,261.2061907,0,0,874.783676
RCC1L,12666,6.539758852,6.553517031,261.1883396,0,0,874.7616316
PHLDB3,2355,6.261052731,6.244419603,261.1810999,0,0,874.752691
TNFRSF10A,7719,6.427143064,6.417313836,261.1728236,0,0,874.7424697
MRAP,27423,6.765828209,6.746829273,261.1645989,0,0,874.7323119
CSF1R,13322,6.543004927,6.516569868,261.1639136,0,0,874.7314654
FBXO17,27369,6.447838792,6.43492471,261.1386225,0,0,874.7002278
CCDC18-AS1,26128,6.458445468,6.405209156,261.1283512,0,0,874.6875404
OR10H1,4552,6.538225168,6.520862278,261.1211999,0,0,874.6787068
ATP5IF1,24744,6.437543087,6.424436283,261.1121932,0,0,874.6675808
EIF4EP2,6095,6.277290592,6.297160702,261.0956095,0,0,874.6470939
ETFB,25374,6.369646448,6.357623701,261.089208,0,0,874.6391854
DLK2,19838,6.463934075,6.453272721,261.0604857,0,0,874.6036988
LOC101928362,27922,6.528564539,6.530295548,261.057067,0,0,874.5994747
GMIP,21650,6.382193787,6.398907677,261.0528545,0,0,874.5942697
CDC42EP4,23272,6.610774646,6.595406882,261.0516102,0,0,874.5927323
LINC01875,22629,6.304739204,6.322984307,261.0456186,0,0,874.5853289
LINC00710,23398,6.642753724,6.66331214,261.0400652,0,0,874.5784667
TADA2A,26534,6.301222177,6.303661982,261.0174438,0,0,874.5505127
LOXL1,25827,6.311065225,6.343979047,261.0038953,0,0,874.5337692
TPCN1,22820,6.719905703,6.719592771,260.9882808,0,0,874.5144712
LINC01148,25939,6.44294656,6.466697339,260.9505979,0,0,874.4678942
LINC00671,5823,6.344038166,6.374285329,260.9480596,0,0,874.4647564
HEYL,9794,6.467834685,6.464648859,260.9407937,0,0,874.4557748
FXYD6P1,2550,6.608345686,6.555171152,260.9143216,0,0,874.423049
ZNF431,26528,6.316195969,6.321813121,260.9055018,0,0,874.4121449
DNHD1,5032,6.747536158,6.718706588,260.8980936,0,0,874.4029857
TLNRD1,21432,6.263120694,6.272314188,260.8529022,0,0,874.3471068
VPS13C,17747,6.533735284,6.526341136,260.8471729,0,0,874.3400219
PRKD1,3364,6.374097256,6.397959374,260.8246477,0,0,874.3121651
LHFPL5,1205,6.503856363,6.536442037,260.823027,0,0,874.3101607
AP1S2,25887,6.655163797,6.645961279,260.817048,0,0,874.3027661
MED1,5966,6.517561211,6.525060568,260.8121638,0,0,874.2967254
CAV1,21878,6.589683596,6.612228245,260.8117289,0,0,874.2961874
C2orf27A,12410,6.328277759,6.295071846,260.7954049,0,0,874.2759971
SPR,21685,6.401221433,6.416949528,260.7952806,0,0,874.2758433
SLC12A3,21092,6.599904078,6.602497717,260.7879499,0,0,874.266776
OTULIN,13019,6.797267702,6.775071826,260.7800453,0,0,874.2569985
SLC26A9,11018,6.399613398,6.438223936,260.7772385,0,0,874.2535265
LINC01566,1993,6.570004109,6.554313451,260.7706797,0,0,874.2454132
DLK2,9725,6.396066133,6.371995879,260.7539709,0,0,874.2247435
LOC105379504,9679,6.303423887,6.330096121,260.7439595,0,0,874.2123582
ADRA1A,231,6.544838009,6.519238098,260.7062935,0,0,874.1657564
SEC22C,15407,6.84932914,6.822119925,260.6994707,0,0,874.1573143
CST6,19706,6.503112681,6.511841912,260.6795034,0,0,874.1326063
CCDC169,12965,6.490869414,6.449685889,260.6543948,0,0,874.1015337
DMRTB1,2820,6.356575786,6.402634634,260.60452,0,0,874.039803
MCEMP1,7538,6.406417485,6.445097298,260.5987043,0,0,874.0326041
LINC02210,25884,6.603133228,6.598291618,260.5930481,0,0,874.0256024
CELF2-AS2,13699,6.671896684,6.683134809,260.5733419,0,0,874.0012072
GOLGA6C,13929,6.405225121,6.379963039,260.5546413,0,0,873.9780551
SNX30,9882,6.427551912,6.45970056,260.5509736,0,0,873.9735141
CEP164,19456,6.833915482,6.824273343,260.5474113,0,0,873.9691037
CBX1,9195,6.546123167,6.553618714,260.5445938,0,0,873.9656152
HYAL1,27674,6.439639796,6.449499237,260.5383066,0,0,873.9578307
CANX,25278,6.698085721,6.70966434,260.5327624,0,0,873.950966
LOC101928502,21498,6.600056738,6.618561055,260.5309632,0,0,873.9487382
SLC25A26,6251,6.477426072,6.497516472,260.5302551,0,0,873.9478614
DHRS4L2,1733,6.422283918,6.416889318,260.4988823,0,0,873.909013
TRIM49,18252,6.418244173,6.414421675,260.4848638,0,0,873.8916525
GAS7,14507,6.259175808,6.269805798,260.4848565,0,0,873.8916434
PTGS1,14559,6.295006338,6.292745613,260.4680864,0,0,873.870874
ANXA5,21683,6.343523091,6.376054853,260.4637475,0,0,873.8655003
TXLNGY,5518,6.487510665,6.480028971,260.4398877,0,0,873.8359476
MPRIP,8452,6.801258774,6.791920879,260.434121,0,0,873.8288046
CLU,22902,6.338870448,6.389842202,260.4111387,0,0,873.8003354
POC5,10223,6.385303326,6.404507618,260.3584448,0,0,873.7350513
ALDH1A1,17286,6.478471658,6.468304359,260.3549387,0,0,873.730707
HPGDS,15801,6.452242436,6.435835295,260.3426151,0,0,873.7154368
AKAP11,7581,6.351207801,6.351724741,260.3421266,0,0,873.7148315
COPE,9908,6.471132169,6.468795468,260.3253323,0,0,873.6940201
MEIG1,307,6.470813312,6.499920762,260.2966457,0,0,873.658469
SV2B,27908,6.371306602,6.385779943,260.2829316,0,0,873.6414717
NDUFS8,5289,6.647277219,6.633218871,260.2706365,0,0,873.6262323
MYH3,4869,6.613722047,6.58915423,260.26088,0,0,873.6141389
EFHD2,17924,6.595352274,6.552519457,260.2508413,0,0,873.6016951
AQR,3772,6.592109087,6.569861177,260.2444816,0,0,873.5938116
WNT7B,21257,6.434988194,6.445690272,260.2439792,0,0,873.5931888
ABCB4,18748,6.24001605,6.247145585,260.2407778,0,0,873.5892202
GNAI1,18781,6.500701664,6.506922444,260.2243661,0,0,873.5688748
DVL3,19303,6.441478225,6.502919551,260.2143241,0,0,873.5564252
PROP1,1555,6.74986911,6.736424243,260.2033,0,0,873.5427574
OTOF,8269,6.299448739,6.29062501,260.1937121,0,0,873.5308698
ANP32E,2073,6.339561858,6.365755839,260.1927055,0,0,873.5296217
CLNS1A,13405,6.372769725,6.362205255,260.1890119,0,0,873.525042
SCG3,260,6.402770758,6.406639917,260.185129,0,0,873.5202276
SLC25A25,16910,6.470552728,6.496327381,260.1841468,0,0,873.5190098
ERBB2,5183,6.305964967,6.336139395,260.1766939,0,0,873.5097685
CYB5RL,3805,6.270301157,6.304326074,260.1717623,0,0,873.5036535
RANBP3L,26389,6.599261544,6.621307996,260.1428872,0,0,873.4678465
DDX51,11722,6.551929785,6.552785225,260.141061,0,0,873.4655819
AANAT,26453,6.54276852,6.537398988,260.1362305,0,0,873.4595913
ZNF236,25233,6.299304397,6.283776109,260.1275951,0,0,873.4488816
UQCRHL,9774,6.316640938,6.355167877,260.1228982,0,0,873.4430565
SLF1,17121,6.307209741,6.30450205,260.1128088,0,0,873.4305431
BEST3,22864,6.409786948,6.444211165,260.0908209,0,0,873.4032706
OAS1,3036,6.324388739,6.351574469,260.0853631,0,0,873.3965007
VTN,9081,6.499523068,6.48989855,260.0757471,0,0,873.3845725
ZNF354C,24991,6.594724991,6.584470434,260.0650302,0,0,873.3712782
LOC102723883,2138,6.735590466,6.772443435,260.0631648,0,0,873.3689642
CNTNAP3P2,25364,6.394280653,6.404537627,260.0617968,0,0,873.3672671
LOC93463,6536,6.433597605,6.425473356,260.0558395,0,0,873.3598768
PMPCA,1852,6.342630037,6.377607065,260.0548653,0,0,873.3586682
VTCN1,14473,6.412339897,6.435296614,260.0285697,0,0,873.3260449
FGF13,22522,6.607351787,6.586773921,260.0246317,0,0,873.3211589
EFCAB14,2633,6.45695578,6.502116339,260.0024816,0,0,873.2936755
FLCN,5215,6.512553978,6.509051015,259.9924668,0,0,873.2812485
ZNF548,20175,6.335736228,6.355292706,259.9773526,0,0,873.262493
SPCS2,27422,6.417679583,6.412218508,259.9574178,0,0,873.2377537
KIF17,21539,6.725057575,6.728611307,259.9504847,0,0,873.2291492
PARP10,3156,6.70935794,6.704906933,259.9334839,0,0,873.2080488
IDH3G,19771,6.683910466,6.669231066,259.9327771,0,0,873.2071715
NAA40,27769,6.791306018,6.794320188,259.9233738,0,0,873.1955001
LOC100132686,20500,6.530356015,6.542884263,259.9106511,0,0,873.179708
TTC17,25576,6.266330935,6.284669658,259.900567,0,0,873.1671903
SF3B3,3471,6.534798177,6.533474701,259.8999146,0,0,873.1663805
BCAN,11346,6.426332507,6.482106357,259.8993934,0,0,873.1657335
CNPY4,12344,6.432250899,6.453995726,259.8796568,0,0,873.1412325
RPS6KC1,24486,6.506968527,6.501645375,259.8781989,0,0,873.1394227
ZNF680,10869,6.460522071,6.472434409,259.8750774,0,0,873.1355474
NEK8,24183,6.677540365,6.655682467,259.8742414,0,0,873.1345095
PEX2,8680,6.587490562,6.585154815,259.8729537,0,0,873.1329109
DEPDC5,8262,6.290767343,6.365964982,259.8724644,0,0,873.1323034
SRSF3,5818,6.610039779,6.64125844,259.8532658,0,0,873.1084677
SDHC,17933,6.238615677,6.274006687,259.8429232,0,0,873.0956263
RNASE1,16126,6.233203102,6.216451293,259.8305668,0,0,873.0802838
NIFK,584,6.648578918,6.588212729,259.8300364,0,0,873.0796252
