Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
CYP4F11,22180,-20.14074432,6.708785069,-582.8293734,0,0,1118.679757
GPATCH8,18026,-19.34537672,6.445514552,-582.7496661,0,0,1118.641229
KMT2C,13265,-19.11703226,6.381049128,-582.7313553,0,0,1118.632377
SLC44A1,3684,-19.81530766,6.599787715,-582.6535494,0,0,1118.59476
LOC100130691,3556,-20.47041693,6.821885677,-582.5891362,0,0,1118.563613
MCHR2-AS1,22239,-20.18145731,6.721275281,-582.5156002,0,0,1118.528049
FAM25A,25924,-20.95655233,6.993236461,-582.4968796,0,0,1118.518994
LOC102723341,10461,-19.79824421,6.592131084,-582.4940176,0,0,1118.51761
OR10J1,4928,-20.74030198,6.913592837,-582.4905032,0,0,1118.51591
BCAR1P2,13840,-20.30306619,6.757259914,-582.4836283,0,0,1118.512584
WDR25,25399,-19.87342974,6.607544445,-582.4818843,0,0,1118.511741
ZNF839,2977,-19.92304795,6.637128802,-582.4614985,0,0,1118.50188
MRPL20,22370,-19.96687503,6.647688068,-582.4359214,0,0,1118.489507
POU3F3,4200,-20.05866822,6.674706097,-582.4064852,0,0,1118.475267
SLC24A4,20995,-19.65399891,6.53356207,-582.3602208,0,0,1118.452884
CDH10,26987,-19.8857216,6.630353699,-582.2522446,0,0,1118.400634
CSNK1G1,10470,-20.27456136,6.741866198,-582.2342387,0,0,1118.39192
REG1CP,27605,-20.05341938,6.677725292,-582.2137361,0,0,1118.381997
CRH,13566,-20.22394612,6.725730924,-582.2081052,0,0,1118.379272
KCNE5,12139,-20.0167182,6.681575014,-582.2018523,0,0,1118.376246
ABLIM2,1084,-19.92333808,6.649720954,-582.150976,0,0,1118.35162
TAAR8,9109,-19.57216106,6.5233885,-582.1498496,0,0,1118.351074
PTGS2,13371,-20.08996635,6.700125951,-582.143529,0,0,1118.348015
PTPN6,18359,-18.83139538,6.279603057,-582.0761665,0,0,1118.315404
OMG,14586,-19.0293664,6.343008778,-582.0628014,0,0,1118.308933
SMIM4,11610,-19.25836667,6.42443584,-582.0572142,0,0,1118.306228
SBNO1-AS1,23992,-20.55216217,6.849890665,-582.0291316,0,0,1118.292631
SBK1,16051,-18.90060892,6.309468772,-581.8848568,0,0,1118.222763
LILRA6,18441,-19.57552445,6.524509209,-581.8797667,0,0,1118.220297
TRMT1L,12649,-20.64665373,6.875447117,-581.8577058,0,0,1118.209612
PDE9A,25978,-19.95000733,6.658395032,-581.8477842,0,0,1118.204806
INTS1,1004,-18.93670964,6.303732342,-581.7927976,0,0,1118.178169
PLEKHA8,10576,-19.79720287,6.609174142,-581.7671807,0,0,1118.165758
LINC-PINT,12561,-20.02314912,6.673108488,-581.7642764,0,0,1118.164351
GJB6,20728,-19.89694999,6.631601957,-581.7437561,0,0,1118.154409
COX7B,21139,-20.01688703,6.690147169,-581.6653044,0,0,1118.116396
RUSC2,5911,-19.48621986,6.501000663,-581.6491602,0,0,1118.108572
NKX1-2,25943,-19.56865286,6.524418669,-581.5586133,0,0,1118.064688
KRTAP10-11,25965,-20.43546848,6.812062693,-581.5515647,0,0,1118.061271
PLPP5,13672,-19.22835126,6.41480077,-581.5344433,0,0,1118.052972
LOC100506514,9217,-20.13771317,6.70102164,-581.5122914,0,0,1118.042234
WRAP53,11619,-20.15004623,6.708403362,-581.4590968,0,0,1118.016446
NSL1,9242,-19.05022376,6.354984824,-581.4193123,0,0,1117.997157
PPFIA3,19047,-19.6144834,6.531243408,-581.3851989,0,0,1117.980616
DZIP1,25620,-19.99855364,6.67525681,-581.3784065,0,0,1117.977323
MGAM,22304,-20.62734501,6.882429532,-581.2744202,0,0,1117.926894
GSTO2,9831,-19.67487519,6.566453883,-581.2323155,0,0,1117.906471
ERAP2,3758,-19.55920434,6.527220186,-581.1777494,0,0,1117.880002
HRK,12387,-19.54085331,6.490390411,-581.0864155,0,0,1117.835689
LOC107987401,19016,-19.7120964,6.586189482,-581.06073,0,0,1117.823225
CPNE5,26211,-19.81185991,6.618563249,-581.0396726,0,0,1117.813007
RIF1,7905,-19.26909974,6.419385714,-581.0355826,0,0,1117.811022
ASB4,23542,-20.29773619,6.761909075,-581.0228988,0,0,1117.804867
LINC02091,8287,-19.51124377,6.504977501,-580.9142105,0,0,1117.752115
LHX5,21849,-19.49252354,6.477652336,-580.8243862,0,0,1117.708509
TP53RK,9875,-18.77299256,6.291072178,-580.8243555,0,0,1117.708494
TMEM189,24349,-19.77686436,6.582598867,-580.8059545,0,0,1117.69956
VMAC,22246,-19.54298992,6.524681053,-580.8045489,0,0,1117.698878
SAP30L,7578,-19.91096949,6.631354417,-580.8017633,0,0,1117.697526
RASSF6,10933,-18.94691286,6.316240036,-580.75026,0,0,1117.672518
GOLPH3,23425,-19.65607895,6.55276791,-580.7138742,0,0,1117.654848
NME4,10868,-20.10436158,6.712439941,-580.6325707,0,0,1117.615362
PRKACA,20401,-20.10221192,6.702602425,-580.5612697,0,0,1117.580727
LMF1,11488,-20.52215399,6.827279123,-580.5427118,0,0,1117.571711
STAMBP,23433,-19.52082064,6.506970229,-580.5328067,0,0,1117.566899
ATP6V0E1,27303,-19.22508191,6.4180546,-580.4943859,0,0,1117.548233
KLF13,1602,-19.26766674,6.423066728,-580.4559651,0,0,1117.529564
YBX3,13150,-19.54730353,6.510014125,-580.4193603,0,0,1117.511777
TXNRD1,20113,-19.55003581,6.523241285,-580.383646,0,0,1117.494421
TRIM49D1,12354,-20.03394921,6.676608083,-580.3766474,0,0,1117.49102
ASB16,22084,-19.85397444,6.613005997,-580.3747211,0,0,1117.490083
PYCR1,27892,-19.76356016,6.585314191,-580.3620199,0,0,1117.483911
GPALPP1,18162,-19.40734181,6.479786018,-580.3321569,0,0,1117.469396
TMPRSS11D,1735,-18.9935464,6.338958902,-580.2749174,0,0,1117.441574
CDC45,27544,-19.81050788,6.594516743,-580.264151,0,0,1117.43634
MED16,25495,-20.26673548,6.747637157,-580.156713,0,0,1117.384106
PNLIPRP2,12195,-19.57230458,6.532945482,-580.0605485,0,0,1117.337342
OPLAH,25952,-19.81891992,6.596331242,-580.0479259,0,0,1117.331203
NUP210,10846,-20.25589417,6.769176634,-579.9813781,0,0,1117.298835
FCAMR,16078,-19.4557625,6.488672307,-579.9510965,0,0,1117.284105
ADARB1,25894,-20.69086108,6.890158014,-579.8546242,0,0,1117.23717
LOC102724479,10605,-20.0281069,6.667295069,-579.8244575,0,0,1117.222491
ABCA2,17853,-20.65388522,6.881015278,-579.7772673,0,0,1117.199527
KIAA0930,20511,-20.36546493,6.785006204,-579.7375591,0,0,1117.180202
ATP5MD,19582,-20.63124406,6.873765795,-579.7134706,0,0,1117.168478
ADAM20,21963,-20.18536325,6.747568645,-579.6815987,0,0,1117.152965
REEP6,5373,-19.74387911,6.58156591,-579.6603227,0,0,1117.142608
SYNE2,20050,-19.82846409,6.60383715,-579.5882242,0,0,1117.10751
ZC3H18,25464,-19.07650631,6.353390218,-579.502169,0,0,1117.065609
GLUD1,25441,-19.42808074,6.478116076,-579.4888158,0,0,1117.059106
KCNK17,4158,-19.59714978,6.534215121,-579.4649334,0,0,1117.047476
ACTR3C,25012,-19.33933092,6.425344497,-579.4087559,0,0,1117.020116
VSTM4,210,-19.48157756,6.504221936,-579.3754942,0,0,1117.003916
CEP250,69,-20.32444234,6.751500398,-579.3623866,0,0,1116.997531
ACSL5,20108,-19.5843544,6.552563681,-579.3178333,0,0,1116.975828
MAMLD1,22472,-19.4811542,6.487551543,-579.2785326,0,0,1116.956681
DUOXA1,7549,-20.47457878,6.826318365,-579.2743336,0,0,1116.954635
VASP,15590,-19.19268987,6.391596535,-579.2689261,0,0,1116.952001
NDUFA13,18760,-19.33262536,6.436565252,-579.267916,0,0,1116.951509
SNORD42A,23486,-19.34207975,6.4474147,-579.2581341,0,0,1116.946743
AHSG,25949,-19.52221579,6.511779706,-579.254905,0,0,1116.94517
LOC101929331,928,-19.22861749,6.405747724,-579.2492747,0,0,1116.942426
LINC02363,16291,-20.0759392,6.685125512,-579.2448434,0,0,1116.940267
C12orf65,4289,-20.2225646,6.75284343,-579.1565259,0,0,1116.897232
SLC25A13,25729,-18.98918155,6.320815957,-579.1520575,0,0,1116.895054
ABCA11P,4321,-19.44311407,6.471149564,-579.1483286,0,0,1116.893237
RSRP1,17798,-19.9010724,6.64351946,-579.126922,0,0,1116.882804
ZNF818P,26752,-20.27496192,6.75595674,-579.11191,0,0,1116.875488
SMIM21,9271,-19.95934116,6.650826717,-579.1082596,0,0,1116.873709
MTIF2,27215,-20.36068109,6.801094213,-579.0469418,0,0,1116.843821
LINC00871,5313,-20.00361794,6.680417688,-579.0038352,0,0,1116.822808
RPL19P9,6058,-20.2379836,6.748874224,-578.9076009,0,0,1116.775889
ZNF771,20746,-19.76403405,6.584814763,-578.8762656,0,0,1116.760609
RPS17P12,7837,-19.50577485,6.504774156,-578.8737872,0,0,1116.759401
SLC22A8,19124,-20.18953603,6.73990246,-578.8640263,0,0,1116.754641
MTM1,13217,-19.79238478,6.587121073,-578.8039039,0,0,1116.72532
LINC02860,1497,-19.5260328,6.509171271,-578.77258,0,0,1116.710042
RPSA,13174,-19.34898515,6.437463442,-578.7256449,0,0,1116.687148
DNM1,13887,-19.61438049,6.550731511,-578.7251954,0,0,1116.686929
CCN4,27112,-19.17194838,6.391859984,-578.7175375,0,0,1116.683193
TSPAN2,17686,-19.35761253,6.454146829,-578.7122289,0,0,1116.680604
RBM47,18660,-19.69858132,6.562649877,-578.7003099,0,0,1116.674789
ZNF830,23036,-19.90020813,6.629620237,-578.6886611,0,0,1116.669107
NDP,23639,-18.78660626,6.262752852,-578.6153959,0,0,1116.633362
SLC7A6OS,13345,-19.8010242,6.588774692,-578.5728754,0,0,1116.612614
GUCA1B,16299,-19.63364648,6.555227961,-578.5599616,0,0,1116.606312
FAM167A,19872,-19.12185206,6.395783467,-578.4755041,0,0,1116.565094
ASTN2-AS1,1714,-20.15275013,6.729965882,-578.4368779,0,0,1116.546241
ARMCX3,12420,-18.84707702,6.287851388,-578.3833537,0,0,1116.520113
CLVS2,17302,-19.56352205,6.511084862,-578.3759776,0,0,1116.516512
ZNF397,24692,-20.26245665,6.757505969,-578.3350264,0,0,1116.496519
PATJ,25059,-19.56019926,6.518130568,-578.3140954,0,0,1116.4863
,20859,-19.89250928,6.650113309,-578.2614991,0,0,1116.460618
IFT27,24561,-20.89560408,6.963235848,-578.1260921,0,0,1116.394486
BDKRB2,15398,-18.94748748,6.338298503,-578.0815756,0,0,1116.372741
DENND3,772,-20.18799487,6.739682437,-578.0485967,0,0,1116.356629
C10orf55,26745,-20.03826615,6.670507782,-578.0244301,0,0,1116.344823
MATN3,20100,-20.0902459,6.69754802,-577.932503,0,0,1116.299905
FBXL3,21792,-19.69227074,6.573342804,-577.7831269,0,0,1116.226896
PDZD8,10591,-39.25917181,13.08503187,-577.7589033,0,0,1116.215054
LDHD,6209,-20.44546602,6.816058414,-577.7492414,0,0,1116.210331
MRPL18,21159,-20.22844098,6.74449307,-577.7022884,0,0,1116.187375
ZFP41,8899,-19.8988808,6.633952194,-577.6463307,0,0,1116.160014
SNUPN,3619,-20.01546585,6.67249619,-577.6314368,0,0,1116.152731
CASP9,26499,-19.54339588,6.518600144,-577.4963899,0,0,1116.086682
ETFBKMT,21255,-19.80494433,6.591277075,-577.4454601,0,0,1116.061768
PAGR1,5423,-19.50520256,6.505178862,-577.3852769,0,0,1116.032323
TCEAL6,12217,-19.51308503,6.508475443,-577.3092167,0,0,1115.995105
PARP12,14834,-19.39856112,6.476912164,-577.2332767,0,0,1115.95794
IFRD1,114,-19.66845532,6.548523298,-577.0907098,0,0,1115.88815
TSPY8,23905,-20.29139148,6.780510846,-577.0459925,0,0,1115.866255
LOC112268257,20209,-19.83562129,6.627411539,-577.0219492,0,0,1115.854482
GABRA3,27866,-19.89534542,6.648815841,-577.0077889,0,0,1115.847548
OR5B3,27871,-20.87663235,6.942303455,-577.0026459,0,0,1115.845029
PKD1L2,15473,-20.60465061,6.84908876,-576.9078634,0,0,1115.798609
DCLK2,26178,-19.89769161,6.628301063,-576.8614116,0,0,1115.775855
SLC25A48,27000,-20.20791833,6.73939428,-576.7964363,0,0,1115.744024
SAMD12,8761,-19.8695218,6.63653111,-576.7608187,0,0,1115.726574
SLC22A2,23563,-19.76992307,6.585635969,-576.7503044,0,0,1115.721422
RBM28,23010,-20.48046849,6.829865982,-576.6786994,0,0,1115.686334
TAGLN2,22621,-19.19643813,6.397765444,-576.5869235,0,0,1115.641354
MYO3B,14184,-20.20984561,6.743936793,-576.5472749,0,0,1115.621919
EPB41L4B,22202,-19.25447553,6.424671867,-576.3940663,0,0,1115.546802
KRT80,25439,-19.13022487,6.388061443,-576.3450101,0,0,1115.522745
MAPT-IT1,9390,-19.91260251,6.632253011,-576.3143277,0,0,1115.507697
KLF6,1703,-20.31637768,6.791036428,-576.2309178,0,0,1115.466783
HS6ST2-AS1,23808,-20.11152135,6.708917725,-576.2197947,0,0,1115.461327
ARPIN,2456,-19.18935301,6.39978372,-576.2149053,0,0,1115.458928
IMPA2,18374,-19.22537545,6.40963883,-576.1004716,0,0,1115.402783
FAT3,17966,-20.43531351,6.816712656,-576.0950001,0,0,1115.400098
CDH9,14241,-20.61025646,6.869737167,-575.9644465,0,0,1115.336025
JMJD1C,24524,-19.932611,6.644566438,-575.9140531,0,0,1115.311288
FNDC1,1547,-19.54782956,6.510892529,-575.7869474,0,0,1115.248882
RPL35,21652,-20.09579752,6.714610514,-575.7557678,0,0,1115.233571
CD320,22814,-20.254418,6.76039302,-575.5728684,0,0,1115.143734
LSM14A,17599,-20.07472281,6.694997587,-575.5056537,0,0,1115.11071
LINC02347,7503,-19.54428438,6.522469057,-575.4458928,0,0,1115.081344
TSBP1,3636,-19.0136743,6.320778584,-575.3664438,0,0,1115.042297
KLHDC10,785,-20.0471956,6.681191721,-575.360184,0,0,1115.03922
RNA5SP223,10543,-39.26733871,13.10486196,-575.1887023,0,0,1114.954917
MAP4,5657,-19.79843988,6.598874344,-575.1766742,0,0,1114.949003
TGIF2LX,16127,-19.63411367,6.541459562,-575.1323029,0,0,1114.927183
H2AC13,19070,-19.81683895,6.599921896,-575.1074637,0,0,1114.914968
TXLNG,10420,-19.65425089,6.562071921,-575.0440676,0,0,1114.883787
MELK,25699,-19.33416577,6.435082471,-574.973157,0,0,1114.848905
PPP4R4,22397,-19.51619899,6.519087142,-574.9624912,0,0,1114.843658
TSPAN14,27394,-20.01003401,6.682621311,-574.9110783,0,0,1114.818364
RTN2,12042,-20.0694676,6.708984049,-574.856568,0,0,1114.791542
SAMD11,19382,-20.22709537,6.750384982,-574.8498361,0,0,1114.788229
SHISA9,8412,-20.74641483,6.913958321,-574.8026259,0,0,1114.764996
NTM,3098,-19.45176205,6.487372397,-574.6988682,0,0,1114.713927
MBD1,23669,-19.72648818,6.587294624,-574.6737046,0,0,1114.70154
ANKRD36B,26341,-19.72716255,6.587205253,-574.635229,0,0,1114.682598
MTG1,7340,-19.15224724,6.380134085,-574.6308433,0,0,1114.680439
RPL3P7,13552,-20.14411998,6.733953336,-574.5726053,0,0,1114.651764
TTC39B,16542,-19.85523315,6.624745646,-574.5310057,0,0,1114.63128
RDH11,6549,-19.97151945,6.662154435,-574.5242169,0,0,1114.627937
TNS2,11464,-20.69513972,6.886947642,-574.3820286,0,0,1114.557905
TMEM256,12950,-20.35850851,6.795304239,-574.2901272,0,0,1114.512629
ALG14,15603,-18.64884335,6.209485754,-574.2834722,0,0,1114.50935
KNSTRN,7102,-20.0384376,6.677320008,-574.1419527,0,0,1114.439609
ARGFXP2,22134,-19.96120714,6.636044461,-574.0615956,0,0,1114.4
GNRH1,4054,-19.82545089,6.607112757,-574.0278818,0,0,1114.383379
AGAP1,6261,-19.838987,6.627190945,-573.9267956,0,0,1114.333538
ARL5B,10904,-19.29248464,6.435287117,-573.9053565,0,0,1114.322966
LRRC1,19638,-19.24721148,6.409314167,-573.8826316,0,0,1114.311759
AQP10,20256,-19.75501931,6.589285376,-573.8592572,0,0,1114.300231
DNAH14,11385,-20.45032961,6.807173118,-573.7284545,0,0,1114.235711
RPS14P3,24597,-19.4234712,6.482748228,-573.7019783,0,0,1114.222649
CCDC91,926,-19.51962635,6.48303737,-573.7009874,0,0,1114.22216
ANKRD54,5310,-20.38107803,6.791281275,-573.6867938,0,0,1114.215157
CA6,13163,-19.84466067,6.613977704,-573.6250764,0,0,1114.184704
C12orf60,20226,-19.8574526,6.627246711,-573.5554389,0,0,1114.150339
GNA14,4653,-19.39240013,6.459077333,-573.4994593,0,0,1114.122709
TFB1M,4982,-20.02002184,6.683670916,-573.4993373,0,0,1114.122649
MEIG1,6820,-19.76109197,6.597269191,-573.4932549,0,0,1114.119647
MAEA,11796,-19.60206412,6.541127692,-573.4550915,0,0,1114.100809
RNA5SP46,10188,-20.15088323,6.721131967,-573.3400545,0,0,1114.044014
RARRES1,15529,-19.8544374,6.608645594,-573.3366458,0,0,1114.042331
UHMK1,20055,-18.98601078,6.344111341,-573.2802622,0,0,1114.014488
CLN6,24787,-20.4729057,6.82444789,-573.2484738,0,0,1113.998789
NOTCH3,6612,-20.03168095,6.669438447,-573.2169202,0,0,1113.983205
ENPEP,11056,-18.74057733,6.252366991,-573.2036031,0,0,1113.976628
RNF130,22971,-19.92716514,6.642238372,-573.0946006,0,0,1113.922782
OVOS,2958,-20.42984251,6.809922376,-573.0647335,0,0,1113.908026
CPA3,17745,-20.14945847,6.709535023,-573.025556,0,0,1113.888668
TNFRSF13C,13317,-19.50530427,6.500258744,-573.0121164,0,0,1113.882027
CD82,23730,-19.95117524,6.647784782,-572.9869283,0,0,1113.869581
TTC34,22400,-20.54480353,6.849908104,-572.9759959,0,0,1113.864178
ZNF613,20637,-20.57496996,6.852066398,-572.9104769,0,0,1113.831798
GFPT1,24575,-20.06304805,6.692597298,-572.882334,0,0,1113.817888
AGBL3,1441,-19.92321766,6.642831801,-572.8611699,0,0,1113.807426
HLA-A,13628,-18.56441879,6.172426405,-572.8518542,0,0,1113.802821
MMP8,1386,-20.30844012,6.767602602,-572.7615359,0,0,1113.758171
ALG1,22324,-19.40134321,6.463589392,-572.7003482,0,0,1113.727916
KCNK10,12416,-20.09062296,6.691594446,-572.5811,0,0,1113.668942
LPXN,11289,-19.16536359,6.395186759,-572.5803089,0,0,1113.66855
LOC105373481,14738,-19.9961954,6.668900521,-572.4074497,0,0,1113.583034
INHBC,21213,-20.06616353,6.693459807,-572.3918621,0,0,1113.575321
SEPTIN7P2,15628,-19.79267255,6.595910187,-572.3896514,0,0,1113.574227
INE1,20699,-19.75920004,6.578643886,-572.3707181,0,0,1113.564858
LOC101927429,399,-19.22644344,6.408508652,-572.3653815,0,0,1113.562217
PTPRR,25932,-19.98645976,6.669660887,-572.2539265,0,0,1113.507055
SNX18,6696,-19.26639972,6.437734749,-572.2325109,0,0,1113.496454
CHD1,15167,-19.27875252,6.431318513,-572.2283387,0,0,1113.494389
GNAS,2021,-19.87304348,6.624529744,-572.2277446,0,0,1113.494095
GBP3,4683,-19.95397527,6.660789497,-572.0950015,0,0,1113.428375
CAGE1,23606,-19.79789118,6.589601473,-572.0938592,0,0,1113.427809
KRT6B,14986,-20.17035582,6.714443827,-572.0135403,0,0,1113.388034
SH2D6,16571,-19.09651111,6.359935935,-571.9870363,0,0,1113.374907
CHIA,6126,-20.01311297,6.679309016,-571.9687499,0,0,1113.36585
EXOC4,7447,-19.62403944,6.537588874,-571.8936621,0,0,1113.328656
SLC5A5,26080,-19.64901183,6.555987363,-571.893287,0,0,1113.32847
ZNF716,20265,-19.90045456,6.636912558,-571.8579196,0,0,1113.310948
FMO5,200,-20.13414815,6.707690194,-571.8520949,0,0,1113.308062
LOC254028,13511,-19.61416778,6.547669901,-571.8419453,0,0,1113.303034
AHSP,21156,-20.30770638,6.784785755,-571.8327454,0,0,1113.298476
PNOC,206,-19.44889594,6.48275982,-571.7900158,0,0,1113.277304
TMEM44,10311,-20.26399292,6.764737603,-571.7813645,0,0,1113.273017
LOC101929643,5191,-19.45082943,6.48742919,-571.7632649,0,0,1113.264048
USH2A,16779,-20.4568656,6.819095822,-571.7232272,0,0,1113.244207
TBX18,26153,-19.49834192,6.504037621,-571.692073,0,0,1113.228767
TEX2,24277,-19.55764304,6.514267767,-571.6364607,0,0,1113.201203
B3GNT4,25907,-20.2711433,6.769407573,-571.6328407,0,0,1113.199408
KRTAP1-3,17091,-20.28557036,6.74780205,-571.3395226,0,0,1113.053966
RPF2,5099,-19.66573148,6.563079771,-571.2768577,0,0,1113.022881
YES1,16466,-19.63127161,6.544337923,-571.2418594,0,0,1113.005519
EEF1A1P31,18243,-19.25760201,6.415491602,-571.2146448,0,0,1112.992016
ZNF829,25075,-19.11844077,6.375229991,-571.1832896,0,0,1112.976459
KMT5C,12477,-19.54334938,6.521389672,-571.1353838,0,0,1112.952687
SNRNP48,27350,-19.77814061,6.594170353,-571.1194218,0,0,1112.944766
NXF3,22516,-18.89106657,6.299246,-571.1072973,0,0,1112.938749
COL23A1,6006,-20.55409795,6.837216546,-571.1017481,0,0,1112.935995
GP6,8509,-19.48273639,6.476124984,-571.0946822,0,0,1112.932488
SLCO5A1,24381,-19.5589579,6.526390803,-571.0434567,0,0,1112.907064
KLHDC7B,23533,-20.5690315,6.856398409,-571.039691,0,0,1112.905195
SENP7,12959,-19.51451241,6.504028226,-570.9269268,0,0,1112.849217
PLSCR2,16618,-19.5904134,6.506431401,-570.9094353,0,0,1112.840532
ZNF343,20431,-19.57110733,6.517832458,-570.9055216,0,0,1112.838589
LRRC6,2877,-19.50213059,6.500926544,-570.6785267,0,0,1112.725856
SAG,15509,-19.92125729,6.633165675,-570.5910238,0,0,1112.682384
KRTAP3-1,19479,-20.70396684,6.913162811,-570.5150588,0,0,1112.644637
FLRT3,2187,-18.66562482,6.222493941,-570.4744066,0,0,1112.624434
SCGB1D4,16092,-20.39608371,6.774928029,-570.3555354,0,0,1112.565348
H3P22,8867,-19.36743976,6.464811973,-570.273658,0,0,1112.524641
FBXO22,23962,-19.70407101,6.579351795,-570.2598008,0,0,1112.517751
DFFB,11732,-19.65312336,6.543972483,-570.227804,0,0,1112.501841
MMP7,26391,-19.37039452,6.45735184,-570.1033544,0,0,1112.439947
RPS6KB2,22051,-19.99536423,6.668947456,-570.0636544,0,0,1112.420199
EID2B,18205,-19.34754505,6.446963093,-570.0545301,0,0,1112.41566
SLC25A45,6790,-19.81135654,6.608131282,-569.9613453,0,0,1112.369299
GPR55,13370,-19.32301013,6.433248655,-569.958726,0,0,1112.367996
DNAH5,24614,-19.76997575,6.598877642,-569.8440209,0,0,1112.310914
MPHOSPH10,7766,-19.8197662,6.614413813,-569.7976566,0,0,1112.287837
UGT2B17,798,-19.68430494,6.566574019,-569.7970559,0,0,1112.287538
HOXB3,6243,-20.57447953,6.860215155,-569.7311622,0,0,1112.254737
CEACAM22P,12713,-20.26270429,6.74052041,-569.7007211,0,0,1112.239582
UBXN8,27494,-19.90920561,6.625515454,-569.6980898,0,0,1112.238272
FAM9C,6764,-20.39330388,6.814966205,-569.6958757,0,0,1112.237169
PHEX,13802,-20.17390958,6.719238554,-569.6505118,0,0,1112.214583
ATXN7L1,20549,-20.16807091,6.72064649,-569.6144555,0,0,1112.196629
CENPQ,27175,-19.59371375,6.513017831,-569.5849609,0,0,1112.181941
TMEM215,17071,-37.02620013,12.35572966,-569.5400749,0,0,1112.159587
ZNF879,9486,-19.54311823,6.517985535,-569.5377352,0,0,1112.158422
TSTA3,22125,-19.33457364,6.446429348,-569.4770097,0,0,1112.128175
ELK1P1,14583,-19.84545439,6.619486128,-569.4696577,0,0,1112.124513
HEY2,19174,-18.78328956,6.263839859,-569.4150915,0,0,1112.097331
STX3,6643,-19.17976844,6.390419364,-569.3230689,0,0,1112.051481
LOC100506691,26256,-19.93821071,6.658916599,-569.1655206,0,0,1111.972962
CGA,7565,-19.85152813,6.625133598,-569.0748429,0,0,1111.927757
KMT5A,6537,-19.96194555,6.63629785,-569.0599408,0,0,1111.920327
ABLIM3,18171,-19.21761901,6.412184834,-568.9950629,0,0,1111.887977
FBXO34,13083,-19.18948791,6.394052995,-568.9477225,0,0,1111.864369
TIGAR,8143,-20.26666073,6.762085439,-568.8903204,0,0,1111.83574
LINC02826,19281,-20.51943781,6.845314347,-568.7783682,0,0,1111.779893
FADS1,27479,-19.29396328,6.426166164,-568.7569391,0,0,1111.769201
RAB24,25549,-19.88047234,6.619532377,-568.7260828,0,0,1111.753806
LCE3D,27857,-18.94161585,6.315601345,-568.6967419,0,0,1111.739165
DSCAML1,27586,-20.2030849,6.74571359,-568.6873706,0,0,1111.734488
ANGPTL5,26076,-20.20158806,6.731072792,-568.6805944,0,0,1111.731107
RPL14P1,15967,-19.80992032,6.619055027,-568.6714726,0,0,1111.726555
GLYCAM1,11166,-19.78958495,6.621236135,-568.6197692,0,0,1111.700752
PRG3,5792,-19.97949178,6.657261214,-568.5459304,0,0,1111.663897
ATP6V0C,17716,-20.32977151,6.784925246,-568.4975997,0,0,1111.63977
COMP,19730,-19.87089578,6.637988454,-568.4686694,0,0,1111.625326
KLRC2,11770,-18.78370655,6.295402759,-568.4394202,0,0,1111.610723
FARSA,5662,-19.63103755,6.519818108,-568.4106678,0,0,1111.596367
ZNF184,25685,-18.9189731,6.30532292,-568.402222,0,0,1111.592149
GTF2F2,21937,-19.69915288,6.56675728,-568.3950667,0,0,1111.588576
SNX21,10476,-19.40124564,6.479156848,-568.3456587,0,0,1111.563903
AFF4,26836,-20.50524911,6.830763849,-568.3047326,0,0,1111.543464
DOCK1,1946,-20.56793113,6.84026404,-568.0959865,0,0,1111.439181
ACER3,25337,-19.90415865,6.621079043,-568.0759208,0,0,1111.429154
KRT82,1389,-19.34070681,6.457110553,-568.0592149,0,0,1111.420806
MRPL35,8119,-18.99895364,6.336837346,-568.0452803,0,0,1111.413843
VPS16,18721,-20.22076398,6.734043008,-567.9365723,0,0,1111.35951
FGFR1OP,22386,-19.63335712,6.546253917,-567.798419,0,0,1111.290441
SLC16A14,18501,-19.91065594,6.647091943,-567.771449,0,0,1111.276955
UBTD2,189,-19.33142573,6.430981992,-567.6499906,0,0,1111.21621
MOB1A,7241,-19.45316234,6.485181364,-567.5716821,0,0,1111.177037
GLB1L3,24004,-19.46961123,6.49353182,-567.5063734,0,0,1111.144362
FAM200A,6678,-19.37119625,6.446886763,-567.46784,0,0,1111.125081
BHLHE23,11795,-19.93875434,6.648027554,-567.4001913,0,0,1111.091227
TAGLN,27458,-20.51050495,6.823717443,-567.2502553,0,0,1111.016174
FBXO46,20207,-19.80325263,6.603603129,-567.0071791,0,0,1110.894445
TUBB3P2,20360,-20.09701088,6.701783748,-566.9467773,0,0,1110.864186
MUCL3,320,-19.38613257,6.463629308,-566.9400327,0,0,1110.860807
CMPK2,2335,-20.62210984,6.869789989,-566.9385436,0,0,1110.860061
FSTL3,1170,-20.18151733,6.746724834,-566.8870236,0,0,1110.834247
CPSF7,15751,-19.72342271,6.567595909,-566.8088203,0,0,1110.795059
KPNA5,27865,-20.41981315,6.811937467,-566.8060916,0,0,1110.793692
PDX1,17051,-18.80699263,6.271546636,-566.8019517,0,0,1110.791617
SLC8B1,25021,-20.70798945,6.91324491,-566.7681432,0,0,1110.774673
WDR78,8315,-19.62886332,6.55501159,-566.7104546,0,0,1110.745757
SLC22A17,10424,-19.78035888,6.611014041,-566.6768379,0,0,1110.728906
MANEA,21780,-19.72675715,6.572279046,-566.6610866,0,0,1110.721009
PATJ,15625,-20.35503595,6.771407474,-566.6162128,0,0,1110.698512
SNU13,20857,-19.67078455,6.558798006,-566.5683266,0,0,1110.674502
