Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
SLC24A4,10778,0.200821424,9.805074722,1.134177039,0.257537374,0.997655044,-5.4351412
CDH10,21518,-0.067644511,8.692096292,-1.134165012,0.25754241,0.997655044,-5.435154074
CSNK1G1,21687,-0.025128865,6.652289679,-1.134034001,0.25759728,0.997655044,-5.4352943
REG1CP,2216,0.014130814,6.395376704,1.134015796,0.257604905,0.997655044,-5.435313784
CRH,16366,0.081209202,10.84349753,1.133942413,0.257635643,0.997655044,-5.435392321
KCNE5,16042,-0.058315348,11.36090765,-1.133803922,0.25769366,0.997655044,-5.435540523
ABLIM2,17524,0.078497101,10.50747422,1.133625158,0.257768562,0.997655044,-5.435731795
TAAR8,1899,-0.062933054,7.628064429,-1.133501212,0.257820504,0.997655044,-5.435864397
PTGS2,6947,-0.15116422,9.594233593,-1.133490664,0.257824925,0.997655044,-5.435875681
PTPN6,16608,-0.10021226,9.095907685,-1.133467013,0.257834837,0.997655044,-5.435900981
OMG,16502,0.076166235,10.34505334,1.133459004,0.257838194,0.997655044,-5.435909549
SMIM4,19889,-0.086594327,8.827686248,-1.133406412,0.257860237,0.997655044,-5.435965807
SBNO1-AS1,333,-0.089059568,8.919604953,-1.133366772,0.257876853,0.997655044,-5.436008209
SBK1,5261,-0.09397081,9.045629342,-1.133362577,0.257878611,0.997655044,-5.436012696
LILRA6,12441,0.0512162,8.345300679,1.133326856,0.257893584,0.997655044,-5.436050905
TRMT1L,19969,-0.082263842,8.513198117,-1.133266296,0.25791897,0.997655044,-5.436115678
PDE9A,9912,0.092526087,8.499414938,1.132961069,0.258046948,0.997655044,-5.436442092
INTS1,5293,0.094171517,8.526762886,1.132935811,0.258057539,0.997655044,-5.436469098
PLEKHA8,24652,-0.013900678,6.430518564,-1.132934905,0.25805792,0.997655044,-5.436470068
LINC-PINT,4046,0.015562905,6.745008946,1.132914027,0.258066675,0.997655044,-5.436492391
GJB6,22264,-0.065420464,7.763046106,-1.132711236,0.258151731,0.997655044,-5.436709201
COX7B,12380,0.021680213,6.85403631,1.132670874,0.258168662,0.997655044,-5.436752349
RUSC2,23203,-0.019111557,6.368184164,-1.13243533,0.258267485,0.997655044,-5.437004119
NKX1-2,14456,0.125937862,8.937106708,1.13223496,0.258351571,0.997655044,-5.43721825
KRTAP10-11,2992,0.125219173,8.944247006,1.132229647,0.258353801,0.997655044,-5.437223928
PLPP5,27277,-0.044043997,6.941860249,-1.132191063,0.258369995,0.997655044,-5.437265158
LOC100506514,19817,-0.105961728,8.96900598,-1.13216432,0.25838122,0.997655044,-5.437293734
WRAP53,26623,0.021947077,6.516588636,1.132163881,0.258381404,0.997655044,-5.437294203
NSL1,11291,0.096321713,8.466814476,1.132143197,0.258390086,0.997655044,-5.437316304
PPFIA3,7603,0.139190799,8.590373356,1.132105461,0.258405926,0.997655044,-5.437356624
DZIP1,25783,0.193400936,8.646987455,1.131849301,0.258513468,0.997655044,-5.437630293
MGAM,26981,0.044844634,7.011511494,1.13172657,0.258565004,0.997655044,-5.43776139
GSTO2,7027,-0.086567331,8.513565118,-1.131649574,0.258597339,0.997655044,-5.437843627
ERAP2,26420,0.017930133,6.419944356,1.13145606,0.25867862,0.997655044,-5.438050291
HRK,18335,-0.061234167,10.55297245,-1.131448724,0.258681702,0.997655044,-5.438058125
LOC107987401,23495,0.095647955,7.214253362,1.13138601,0.258708047,0.997655044,-5.438125092
CPNE5,20545,0.089966529,8.189079269,1.131247251,0.258766345,0.997655044,-5.438273249
RIF1,4572,0.085067981,9.408409899,1.131162113,0.258802119,0.997655044,-5.438364144
ASB4,13290,-0.013612284,6.300593843,-1.131081684,0.258835918,0.997655044,-5.438450006
LINC02091,14025,0.019117158,6.694079661,1.131067157,0.258842023,0.997655044,-5.438465514
LHX5,15068,0.019222405,6.685662939,1.131050012,0.258849228,0.997655044,-5.438483816
TP53RK,18096,0.019046194,6.687302379,1.131034457,0.258855765,0.997655044,-5.43850042
TMEM189,2442,0.090075721,9.670182503,1.130976556,0.2588801,0.997655044,-5.438562227
VMAC,11640,-0.062259388,7.083468581,-1.130802078,0.25895344,0.997655044,-5.438748452
SAP30L,21286,0.011620996,6.407550765,1.13079392,0.25895687,0.997655044,-5.438757159
RASSF6,17641,-0.091498467,8.57056317,-1.130764163,0.258969379,0.997655044,-5.438788916
GOLPH3,8593,-0.099997641,7.073632629,-1.130662599,0.259012079,0.997655044,-5.438897302
NME4,2301,0.086751661,7.984455287,1.130593447,0.259041155,0.997655044,-5.438971093
PRKACA,907,0.085911513,8.035851148,1.13057577,0.259048588,0.997655044,-5.438989955
LMF1,15849,0.060139791,9.704564698,1.130429092,0.25911027,0.997655044,-5.439146455
STAMBP,8742,0.171844814,9.295238593,1.130235899,0.259191527,0.997655044,-5.439352555
ATP6V0E1,8909,0.084348172,7.923941987,1.130225857,0.259195752,0.997655044,-5.439363267
KLF13,13576,-0.070819165,8.300666524,-1.130158255,0.25922419,0.997655044,-5.439435377
YBX3,8465,-0.113714844,9.627504294,-1.130134362,0.259234241,0.997655044,-5.439460862
TXNRD1,21194,0.098015031,8.622373609,1.130078041,0.259257936,0.997655044,-5.439520933
TRIM49D1,1394,-0.335188649,8.191622734,-1.130077302,0.259258247,0.997655044,-5.439521721
ASB16,25876,0.015390423,6.628051335,1.130069363,0.259261587,0.997655044,-5.439530189
PYCR1,19231,-0.339015405,8.221820424,-1.130040616,0.259273683,0.997655044,-5.43956085
GPALPP1,12872,-0.041704362,6.850132493,-1.129830404,0.259362138,0.997655044,-5.439785027
TMPRSS11D,12902,-0.090447862,9.691565532,-1.129826363,0.259363839,0.997655044,-5.439789336
CDC45,17861,0.07277739,10.01835132,1.129558438,0.259476611,0.997655044,-5.440075
MED16,980,-0.054012485,6.805173715,-1.129426566,0.259532129,0.997655044,-5.440215579
PNLIPRP2,13339,0.30166925,9.17744009,1.129380761,0.259551415,0.997655044,-5.440264404
OPLAH,2780,-0.072877263,9.119188482,-1.129379057,0.259552133,0.997655044,-5.440266221
NUP210,18442,-0.040152526,9.460570254,-1.129296895,0.259586729,0.997655044,-5.440353795
FCAMR,13168,-0.019269087,6.427679399,-1.129187412,0.259632835,0.997655044,-5.44047048
ADARB1,19481,-0.026599044,6.796453038,-1.12914162,0.259652121,0.997655044,-5.440519282
LOC102724479,10896,0.014494875,6.422595527,1.129119751,0.259661331,0.997655044,-5.440542587
ABCA2,23326,-0.062603904,10.25566937,-1.129116526,0.25966269,0.997655044,-5.440546024
KIAA0930,7293,0.084473329,7.156527832,1.12899854,0.259712387,0.997655044,-5.440671751
ATP5MD,5304,-0.066583712,7.044739096,-1.128857648,0.25977174,0.997655044,-5.440821871
ADAM20,14834,-0.017153498,6.476912164,-1.128721919,0.259828928,0.997655044,-5.440966471
REEP6,27633,-0.046604975,6.869820051,-1.128688354,0.259843072,0.997655044,-5.441002228
SYNE2,9860,0.151104388,6.679850259,1.128615088,0.259873946,0.997655044,-5.441080274
ZC3H18,19631,0.060840434,9.417778235,1.128600333,0.259880164,0.997655044,-5.44109599
GLUD1,15011,0.013535953,6.476227449,1.128599679,0.25988044,0.997655044,-5.441096687
KCNK17,18162,-0.017067419,6.479786018,-1.12857608,0.259890385,0.997655044,-5.441121824
ACTR3C,23315,-0.014493201,6.450603794,-1.128570173,0.259892875,0.997655044,-5.441128116
VSTM4,13873,-0.075285534,9.549298507,-1.128548339,0.259902077,0.997655044,-5.441151373
CEP250,34,-0.075306092,9.556170228,-1.128529837,0.259909875,0.997655044,-5.44117108
ACSL5,17466,-0.014624023,6.391289267,-1.1284033,0.259963209,0.997655044,-5.441305849
MAMLD1,4608,0.155252031,6.737927065,1.128269606,0.260019568,0.997655044,-5.441448225
DUOXA1,13836,-0.07590532,9.645684183,-1.128213009,0.260043429,0.997655044,-5.441508493
VASP,13568,-0.055177005,7.607707895,-1.128168249,0.260062301,0.997655044,-5.441556153
NDUFA13,20019,0.014125447,6.331343063,1.128008887,0.260129499,0.997655044,-5.441725827
SNORD42A,18895,0.01950548,6.931349952,1.127987868,0.260138363,0.997655044,-5.441748205
AHSG,46,0.103074187,8.864499088,1.12781971,0.260209285,0.997655044,-5.441927214
LOC101929331,7088,0.019452466,6.901695578,1.127787517,0.260222864,0.997655044,-5.441961482
LINC02363,13974,-0.024317296,6.669766841,-1.127773525,0.260228766,0.997655044,-5.441976375
C12orf65,26286,-0.031352907,6.654209865,-1.12745674,0.260362417,0.997655044,-5.442313518
SLC25A13,14932,-0.042157623,6.808000815,-1.127404616,0.260384412,0.997655044,-5.442368983
ABCA11P,6148,0.068650487,8.361707072,1.127324036,0.260418418,0.997655044,-5.442454723
RSRP1,13243,0.069089643,8.334933687,1.127290726,0.260432476,0.997655044,-5.442490164
ZNF818P,16019,-0.081572052,8.664582728,-1.127212542,0.260465475,0.997655044,-5.442573345
SMIM21,27552,0.015120286,6.672481403,1.126987958,0.260560281,0.997655044,-5.442812254
MTIF2,17517,-0.021071539,6.503477969,-1.126953463,0.260574845,0.997655044,-5.442848944
LINC00871,2493,-0.06974626,9.04495718,-1.126919224,0.260589301,0.997655044,-5.442885362
RPL19P9,23267,0.076773499,7.627059199,1.126625975,0.260713139,0.997655044,-5.443197225
ZNF771,21308,0.095351075,12.13728946,1.126616103,0.260717309,0.997655044,-5.443207723
RPS17P12,11927,0.013476679,6.525029805,1.12590233,0.261018907,0.997655044,-5.44396646
SLC22A8,14465,-0.145483864,11.25073328,-1.125859811,0.26103688,0.997655044,-5.444011642
MTM1,10177,0.08979417,12.01583997,1.125771463,0.26107423,0.997655044,-5.444105519
LINC02860,1941,0.016890097,6.634659944,1.125679126,0.261113269,0.997655044,-5.444203626
RPSA,9797,0.053537687,10.28592834,1.125552101,0.261166981,0.997655044,-5.444338576
DNM1,19149,0.056356271,10.27590429,1.124981929,0.261408171,0.997655044,-5.444944136
CCN4,3834,0.030631726,7.380641764,1.124943324,0.261424507,0.997655044,-5.444985127
TSPAN2,21749,0.061053377,6.930418815,1.124863965,0.261458091,0.997655044,-5.445069384
RBM47,14734,-0.089831831,11.72955233,-1.124741297,0.261510008,0.997655044,-5.445199613
ZNF830,15460,0.144914271,7.374930129,1.124724889,0.261516953,0.997655044,-5.445217031
NDP,26894,-0.052546844,6.819085554,-1.124531903,0.261598647,0.997655044,-5.445421879
SLC7A6OS,10049,0.089286986,8.60027198,1.124522807,0.261602498,0.997655044,-5.445431534
GUCA1B,12437,-0.067758044,8.582391418,-1.124459354,0.261629362,0.997655044,-5.445498878
FAM167A,6767,-0.072629469,9.987354265,-1.124304055,0.261695121,0.997655044,-5.445663687
ASTN2-AS1,3692,-0.148718858,11.79135283,-1.124240748,0.261721931,0.997655044,-5.445730865
ARMCX3,726,-0.14732504,10.50181548,-1.124100069,0.261781513,0.997655044,-5.445880131
CLVS2,14940,-0.013105502,6.305870325,-1.123986116,0.261829783,0.997655044,-5.446001025
ZNF397,21312,0.014044145,6.421809051,1.12384161,0.261891004,0.997655044,-5.446154318
PATJ,18343,0.013572895,6.53502896,1.123838558,0.261892297,0.997655044,-5.446157555
,12774,-0.13740575,10.17365306,-1.12380683,0.26190574,0.997655044,-5.446191209
IFT27,18883,-0.020344441,6.761499972,-1.123740439,0.261933871,0.997655044,-5.446261628
BDKRB2,8883,0.025794116,6.844931084,1.123686506,0.261956726,0.997655044,-5.44631883
DENND3,13234,0.012292114,6.391212797,1.123671179,0.261963221,0.997655044,-5.446335086
C10orf55,18747,-0.014418039,6.638989667,-1.123522972,0.262026032,0.997655044,-5.44649226
MATN3,11132,-0.074886188,6.581712099,-1.123521613,0.262026608,0.997655044,-5.446493701
FBXL3,27187,-0.082458789,10.35453334,-1.123521469,0.262026669,0.997655044,-5.446493853
PDZD8,10756,-0.039654504,6.863716327,-1.123492021,0.26203915,0.997655044,-5.44652508
LDHD,9239,0.084078502,10.20815243,1.12338878,0.262082912,0.997655044,-5.446634553
MRPL18,16633,0.074469227,8.327601963,1.123216967,0.262155752,0.997655044,-5.446816714
ZFP41,5506,-0.024916233,7.115548545,-1.12319952,0.262163149,0.997655044,-5.44683521
SNUPN,9044,-0.042601609,6.873981305,-1.123132332,0.262191638,0.997655044,-5.446906436
CASP9,2334,-0.070305499,7.752926129,-1.123075043,0.26221593,0.997655044,-5.446967164
ETFBKMT,473,-0.019132919,6.722443606,-1.122999207,0.262248091,0.997655044,-5.447047549
PAGR1,26261,-0.054138716,6.691578779,-1.122981643,0.262255539,0.997655044,-5.447066165
TCEAL6,8560,0.033749778,6.726812971,1.122813541,0.262326838,0.997655044,-5.447244327
PARP12,8001,0.140090596,7.240377112,1.122799337,0.262332863,0.997655044,-5.447259381
IFRD1,27818,-0.054607356,11.93176273,-1.122779983,0.262341073,0.997655044,-5.447279891
TSPY8,14637,-0.013995038,6.623922659,-1.122751308,0.262353237,0.997655044,-5.447310278
LOC112268257,16976,0.02645025,6.756052134,1.122660287,0.262391851,0.997655044,-5.44740673
GABRA3,10330,-0.070603302,10.48065364,-1.122619547,0.262409135,0.997655044,-5.447449899
OR5B3,16928,0.033790204,6.680003354,1.122615935,0.262410668,0.997655044,-5.447453726
PKD1L2,13917,0.247199144,9.828034299,1.122613204,0.262411827,0.997655044,-5.44745662
DCLK2,27561,-0.031864948,7.216903386,-1.122471262,0.262472054,0.997655044,-5.447607009
SLC25A48,10701,0.026726353,6.762978077,1.122412208,0.262497114,0.997655044,-5.447669573
SAMD12,7870,0.123215938,12.82123852,1.122202503,0.262586117,0.997655044,-5.447891712
SLC22A2,18663,-0.085518133,10.60233019,-1.122147402,0.262609506,0.997655044,-5.447950074
RBM28,14352,0.053791734,9.7175278,1.122144736,0.262610638,0.997655044,-5.447952897
TAGLN2,9601,0.030236188,7.246042451,1.12208613,0.262635517,0.997655044,-5.448014967
MYO3B,14006,0.016148194,6.595628968,1.121919789,0.26270614,0.997655044,-5.448191124
EPB41L4B,24374,0.01594002,6.443866566,1.121591287,0.262845649,0.997655044,-5.448538935
KRT80,13538,-0.031825742,6.708451495,-1.121482251,0.262891966,0.997655044,-5.448654358
MAPT-IT1,25267,-0.083208653,8.21051646,-1.121398632,0.26292749,0.997655044,-5.448742866
KLF6,14050,-0.031776738,6.727149337,-1.121352825,0.262946951,0.997655044,-5.448791349
HS6ST2-AS1,6306,0.091842803,6.993331418,1.121280373,0.262977736,0.997655044,-5.44886803
ARPIN,11749,0.013980473,6.410290292,1.121238499,0.262995529,0.997655044,-5.448912346
IMPA2,18109,-0.035304809,6.459474633,-1.121111517,0.263049491,0.997655044,-5.449046723
FAT3,22285,0.051620682,8.444159969,1.121028516,0.263084767,0.997655044,-5.44913455
CDH9,10217,0.035996452,6.743231838,1.120837449,0.263165985,0.997655044,-5.4493367
JMJD1C,14950,0.090798031,6.967366911,1.120774043,0.263192941,0.997655044,-5.449403776
FNDC1,8010,0.095946794,7.20641095,1.120609265,0.263263003,0.997655044,-5.449578076
RPL35,22228,0.099567776,10.97208504,1.120604861,0.263264876,0.997655044,-5.449582734
CD320,7922,-0.135482469,7.38926487,-1.120576207,0.26327706,0.997655044,-5.44961304
LSM14A,18869,0.045932834,6.872172276,1.120449725,0.26333085,0.997655044,-5.44974681
LINC02347,3956,-0.018385042,6.675475504,-1.120322584,0.263384928,0.997655044,-5.449881261
TSBP1,19856,0.013224564,6.343198274,1.120087804,0.263484808,0.997655044,-5.4501295
KLHDC10,26650,-0.18629115,8.352960684,-1.120031205,0.26350889,0.997655044,-5.450189336
RNA5SP223,22236,0.125462907,8.194446416,1.119790064,0.263611511,0.997655044,-5.450444234
MAP4,10438,0.180506333,9.41488192,1.119615911,0.263685641,0.997655044,-5.450628289
TGIF2LX,17415,-0.103412972,10.07040275,-1.119614626,0.263686188,0.997655044,-5.450629647
H2AC13,16302,0.042189621,7.298766814,1.119340019,0.263803106,0.997655044,-5.450919809
TXLNG,4064,0.018652745,7.300033461,1.119334713,0.263805366,0.997655044,-5.450925414
MELK,4673,-0.068257831,8.15261237,-1.119331664,0.263806664,0.997655044,-5.450928636
PPP4R4,12549,-0.067896001,8.188829901,-1.119289689,0.263824539,0.997655044,-5.450972981
TSPAN14,8755,-0.033190032,6.525014289,-1.119256871,0.263838515,0.997655044,-5.451007653
RTN2,10456,0.011887136,6.402587518,1.119170635,0.263875243,0.997655044,-5.451098752
SAMD11,1521,-0.118804245,12.57834575,-1.11916662,0.263876953,0.997655044,-5.451102993
SHISA9,8198,-0.070553355,8.312716526,-1.119087858,0.2639105,0.997655044,-5.451186191
NTM,5508,-0.125800692,10.23157718,-1.119022902,0.263938169,0.997655044,-5.4512548
MBD1,26291,0.058321361,10.18941893,1.11880958,0.264029052,0.997655044,-5.451480094
ANKRD36B,6722,-0.028906804,6.984796695,-1.11878966,0.26403754,0.997655044,-5.45150113
MTG1,2846,-0.092407298,13.27220475,-1.118789309,0.264037689,0.997655044,-5.451501501
RPL3P7,19563,-0.027981455,6.901740619,-1.118788108,0.264038201,0.997655044,-5.451502769
TTC39B,13779,-0.092525867,13.27943221,-1.118778592,0.264042256,0.997655044,-5.451512818
RDH11,9896,-0.092365161,13.28578874,-1.118768995,0.264046345,0.997655044,-5.451522952
TNS2,24509,0.031656308,6.850267915,1.118765516,0.264047827,0.997655044,-5.451526625
TMEM256,3807,0.053179191,11.71454189,1.118663865,0.264091144,0.997655044,-5.451633963
ALG14,17176,0.040104431,8.052149564,1.118577658,0.264127884,0.997655044,-5.451724983
KNSTRN,10004,0.029781073,6.750461411,1.11837768,0.264213123,0.997655044,-5.451936102
ARGFXP2,12659,-0.106361989,10.28320475,-1.118353159,0.264223576,0.997655044,-5.451961986
GNRH1,18743,0.019575874,6.87833383,1.118233456,0.264274609,0.997655044,-5.452088337
AGAP1,14612,0.086042111,7.072589198,1.11820949,0.264284828,0.997655044,-5.452113632
ARL5B,283,0.050056137,8.808397703,1.117827843,0.264447586,0.997655044,-5.452516377
LRRC1,20942,-0.013653936,6.463870983,-1.117627858,0.2645329,0.997655044,-5.452727362
AQP10,6302,0.046439603,6.579718628,1.117590175,0.264548977,0.997655044,-5.452767113
DNAH14,4524,-0.020911463,6.660494334,-1.117325147,0.264662073,0.997655044,-5.453046652
RPS14P3,17790,0.065310717,7.536334343,1.117262512,0.264688806,0.997655044,-5.453112707
CCDC91,21347,-0.050415387,6.599320425,-1.117161165,0.264732065,0.997655044,-5.45321958
ANKRD54,15042,0.063248383,8.872668796,1.116738708,0.264912443,0.997655044,-5.453664967
CA6,7184,-0.049656394,7.279355632,-1.116643968,0.264952906,0.997655044,-5.453764826
C12orf60,3564,0.047641766,9.471731752,1.11657232,0.264983509,0.997655044,-5.453840341
GNA14,12183,0.016895433,6.616105076,1.1165629,0.264987533,0.997655044,-5.453850269
TFB1M,17958,-0.050771852,7.063579975,-1.11638279,0.265064476,0.997655044,-5.454040074
MEIG1,11830,0.016588364,6.60368878,1.116215043,0.265136151,0.997655044,-5.454216824
MAEA,19414,0.012678539,6.39641456,1.116167101,0.265156639,0.997655044,-5.454267334
RNA5SP46,3820,0.06151754,9.238154919,1.116133397,0.265171042,0.997655044,-5.454302842
RARRES1,157,0.126146092,8.619482757,1.11610984,0.265181109,0.997655044,-5.454327659
UHMK1,15152,-0.062986169,11.97714472,-1.115980733,0.26523629,0.997655044,-5.454463665
CLN6,19204,-0.012796394,6.384612432,-1.115782944,0.265320841,0.997655044,-5.454671991
NOTCH3,27307,-0.051960531,8.609290213,-1.11567782,0.265365787,0.997655044,-5.454782701
ENPEP,7334,0.013880103,6.465333281,1.115573726,0.265410298,0.997655044,-5.454892317
RNF130,23716,0.014655563,6.628635497,1.115393522,0.265487366,0.997655044,-5.455082054
OVOS,1849,-0.013457542,6.346956956,-1.115358359,0.265502406,0.997655044,-5.455119074
CPA3,9731,0.013948894,6.712651391,1.115151715,0.265590804,0.997655044,-5.455336607
TNFRSF13C,9899,-0.257005867,10.4031217,-1.115128667,0.265600665,0.997655044,-5.455360866
CD82,18646,0.037652474,7.017815583,1.114941886,0.265680586,0.997655044,-5.45555745
TTC34,12753,-0.022511016,6.586666026,-1.114872628,0.265710224,0.997655044,-5.455630335
ZNF613,21919,0.042775032,9.715712253,1.11485565,0.26571749,0.997655044,-5.455648201
GFPT1,10899,0.143666914,8.693745022,1.114839203,0.265724529,0.997655044,-5.455665509
AGBL3,9680,-0.03165711,6.762823189,-1.114752997,0.265761425,0.997655044,-5.45575622
HLA-A,3678,-0.142476623,7.462760819,-1.114650921,0.265805118,0.997655044,-5.455863621
MMP8,24668,0.065542243,7.609696047,1.114618533,0.265818983,0.997655044,-5.455897697
ALG1,3878,-0.059483575,7.885836983,-1.114466047,0.265884265,0.997655044,-5.456058116
KCNK10,24548,0.018379555,6.84800177,1.114360361,0.265929518,0.997655044,-5.456169288
LPXN,26818,0.075368462,6.721011441,1.114270216,0.26596812,0.997655044,-5.456264103
LOC105373481,1110,0.148666904,10.99762526,1.114201394,0.265997594,0.997655044,-5.456336486
INHBC,20081,-0.028892115,6.727748153,-1.114141452,0.266023267,0.997655044,-5.456399525
SEPTIN7P2,4274,-0.029970766,7.342436316,-1.113980013,0.26609242,0.997655044,-5.45656929
INE1,20701,-0.01590989,6.684420348,-1.113889075,0.266131378,0.997655044,-5.456664907
LOC101927429,1895,0.013204883,6.573244229,1.113814095,0.266163504,0.997655044,-5.456743739
PTPRR,1832,-0.080326228,9.332100675,-1.113659927,0.266229565,0.997655044,-5.456905812
SNX18,3828,-0.105311774,7.182428379,-1.113584476,0.2662619,0.997655044,-5.456985123
CHD1,22012,0.092742788,10.49255693,1.113544915,0.266278856,0.997655044,-5.457026706
GNAS,19769,0.045838589,7.320373299,1.113508025,0.266294667,0.997655044,-5.457065479
GBP3,17784,0.09285691,10.36219685,1.113504843,0.26629603,0.997655044,-5.457068824
CAGE1,24803,0.013023294,6.364545616,1.11308658,0.266475346,0.997655044,-5.457508358
KRT6B,10695,0.020825719,6.339916961,1.112978152,0.266521844,0.997655044,-5.457622274
SH2D6,10354,0.013982064,6.280243715,1.112961486,0.266528991,0.997655044,-5.457639782
CHIA,28184,0.01659804,6.694717306,1.112957168,0.266530843,0.997655044,-5.457644318
EXOC4,20922,0.015058058,6.621779067,1.112935892,0.266539968,0.997655044,-5.457666669
SLC5A5,21697,0.020496814,6.355870259,1.112862444,0.26657147,0.997655044,-5.457743825
ZNF716,6316,-0.053861032,7.454283472,-1.112844588,0.266579129,0.997655044,-5.457762582
FMO5,24498,-0.055250179,6.728408847,-1.112567135,0.266698155,0.997655044,-5.458053992
LOC254028,8478,0.058775834,7.351920336,1.112546844,0.266706861,0.997655044,-5.4580753
AHSP,17793,0.056195943,7.285213446,1.112376666,0.266779887,0.997655044,-5.458254001
PNOC,23827,0.014372483,6.281110959,1.112273312,0.266824244,0.997655044,-5.458362516
TMEM44,2362,0.11213634,7.577176924,1.112273158,0.26682431,0.997655044,-5.458362678
LOC101929643,6263,0.016013836,6.694127223,1.112214684,0.266849408,0.997655044,-5.458424069
USH2A,12950,-0.017828889,6.795304239,-1.112146709,0.266878586,0.997655044,-5.45849543
TBX18,16051,-0.016333853,6.309468772,-1.111993715,0.266944266,0.997655044,-5.458656029
TEX2,24542,0.013406158,6.609216008,1.111904585,0.266982535,0.997655044,-5.458749579
B3GNT4,23502,0.014829039,6.268656085,1.11187273,0.266996213,0.997655044,-5.458783012
KRTAP1-3,7313,-0.016326261,6.31976288,-1.111872002,0.266996525,0.997655044,-5.458783776
RPF2,961,0.056539046,8.407034893,1.111782442,0.267034984,0.997655044,-5.458877767
YES1,5047,0.068358713,9.854243181,1.111675941,0.267080722,0.997655044,-5.458989528
EEF1A1P31,24924,0.021981318,6.639962524,1.111620571,0.267104503,0.997655044,-5.459047629
ZNF829,26331,0.080528833,8.317532382,1.111559908,0.267130559,0.997655044,-5.45911128
KMT5C,20925,-0.053781627,8.955770536,-1.111303233,0.267240828,0.997655044,-5.45938056
SNRNP48,7924,0.017028345,6.859455891,1.111154966,0.267304538,0.997655044,-5.45953608
NXF3,21242,0.077168596,9.170513724,1.111090089,0.267332419,0.997655044,-5.459604124
COL23A1,18386,-0.05438206,9.021847124,-1.111066989,0.267342347,0.997655044,-5.459628351
GP6,19690,0.069231836,8.990341347,1.111032395,0.267357215,0.997655044,-5.459664633
SLCO5A1,6472,0.071965769,8.936829438,1.110914336,0.267407959,0.997655044,-5.459788438
KLHDC7B,19640,0.014284345,6.678053305,1.110872722,0.267425848,0.997655044,-5.459832075
SENP7,3623,0.065493769,8.810877349,1.110850155,0.267435548,0.997655044,-5.459855738
PLSCR2,8802,-0.063408693,8.336174001,-1.110834771,0.267442162,0.997655044,-5.45987187
ZNF343,23021,0.012335289,6.425710184,1.110795463,0.26745906,0.997655044,-5.459913085
LRRC6,16735,-0.188069916,9.009711932,-1.110793992,0.267459693,0.997655044,-5.459914627
SAG,19091,-0.064300366,8.33478002,-1.110776296,0.2674673,0.997655044,-5.459933182
KRTAP3-1,13127,0.011718554,6.501677012,1.110774366,0.26746813,0.997655044,-5.459935206
FLRT3,13432,-0.182583628,8.903625721,-1.110752501,0.26747753,0.997655044,-5.45995813
SCGB1D4,3583,-0.044410796,7.460274866,-1.1106248,0.267532437,0.997655044,-5.460092014
H3P22,10080,0.013462148,6.607734376,1.110604647,0.267541102,0.997655044,-5.460113141
FBXO22,8571,0.025133998,6.879331886,1.110584975,0.267549561,0.997655044,-5.460133764
DFFB,17215,-0.04162392,6.505491373,-1.110500378,0.26758594,0.997655044,-5.460222446
MMP7,17388,0.013345012,6.611946042,1.110460289,0.267603181,0.997655044,-5.460264467
RPS6KB2,14727,-0.023347348,6.683912996,-1.110370421,0.267641832,0.997655044,-5.460358663
EID2B,23573,0.046834958,11.40878457,1.11030824,0.267668577,0.997655044,-5.460423834
SLC25A45,1004,0.016339322,6.303732342,1.110069762,0.26777117,0.997655044,-5.460673746
GPR55,16345,0.024771961,6.83926113,1.110046275,0.267781275,0.997655044,-5.460698357
DNAH5,3204,0.20101053,7.695059417,1.109883931,0.267851132,0.997655044,-5.46086845
MPHOSPH10,3733,0.024628754,6.832664639,1.109875947,0.267854568,0.997655044,-5.460876815
UGT2B17,8154,-0.095418522,7.072494644,-1.109634024,0.267958693,0.997655044,-5.461130239
HOXB3,19726,0.012871533,6.577909596,1.109535863,0.268000949,0.997655044,-5.46123305
CEACAM22P,4034,-0.061837905,9.382175088,-1.109500532,0.26801616,0.997655044,-5.461270054
UBXN8,9785,-0.062650154,7.66771444,-1.109479393,0.268025261,0.997655044,-5.461292193
FAM9C,5900,0.05624814,6.838267099,1.109472447,0.268028251,0.997655044,-5.461299466
PHEX,6424,0.015134124,6.3181308,1.109313619,0.268096639,0.997655044,-5.461465791
ATXN7L1,19139,0.048317345,10.01609923,1.109292496,0.268105735,0.997655044,-5.46148791
CENPQ,2542,0.075863042,13.25555682,1.109281721,0.268110375,0.997655044,-5.461499192
TMEM215,10029,0.048823147,10.04475015,1.109177025,0.268155463,0.997655044,-5.461608814
ZNF879,23161,-0.076782317,9.43652372,-1.109139459,0.268171642,0.997655044,-5.461648145
TSTA3,6331,0.034416611,6.477981935,1.109050348,0.268210024,0.997655044,-5.461741437
ELK1P1,2855,-0.040743424,6.512108852,-1.109038434,0.268215156,0.997655044,-5.461753909
HEY2,24442,-0.079436672,7.748603064,-1.109014498,0.268225466,0.997655044,-5.461778967
STX3,2680,0.014838046,6.290661482,1.108641188,0.268386305,0.997655044,-5.4621697
LOC100506691,22591,0.014867065,6.277813137,1.108596311,0.268405645,0.997655044,-5.462216663
CGA,7536,0.013977354,6.35881625,1.108475079,0.268457894,0.997655044,-5.462343519
KMT5A,3890,-0.066790458,7.88146527,-1.108332013,0.268519563,0.997655044,-5.462493206
