probe.id,logFC (Control/Disease),AveExpr,t,P.Value,adj.P.Val,B,gene_symbol
25842_at,1.114709949,7.474811282,9.234364107,2.99404E-15,2.31347E-14,24.16201566,ASF1A
6594_at,1.114770031,7.751729057,8.840675824,2.28419E-14,1.41144E-13,22.15632065,SMARCA1
11160_at,1.114772447,6.920108508,11.11994402,1.69835E-19,5.15838E-18,33.82335232,ERLIN2
85453_at,1.114891179,8.523235983,8.003118239,1.64879E-12,6.7359E-12,17.93722652,TSPYL5
1022_at,1.115093057,7.725594255,7.975908714,1.89211E-12,7.64608E-12,17.80164417,CDK7
10199_at,1.115317696,8.005660466,5.995658758,2.84969E-08,6.02467E-08,8.362448101,MPHOSPH10
22841_at,1.116130716,7.893530387,8.632031268,6.67597E-14,3.7102E-13,21.09820195,RAB11FIP2
10615_at,1.116219511,7.097523262,7.392674817,3.51805E-11,1.12811E-10,14.92539077,SPAG5
4124_at,1.116552539,8.452740169,9.024720755,8.84498E-15,6.05145E-14,23.09265183,MAN2A1
8317_at,1.11701146,6.673692945,6.742349892,8.46793E-10,2.1802E-09,11.8022193,CDC7
64850_at,1.117144363,4.266027855,5.610034088,1.63087E-07,3.15545E-07,6.662597964,ETNPPL
253039_at,1.117237802,6.259783232,6.239583189,9.20499E-09,2.05554E-08,9.466211612,CUTALP
25994_at,1.11745811,7.027878416,9.365956711,1.51523E-15,1.26596E-14,24.83451008,HIGD1A
10153_at,1.118298994,8.752595262,7.799346539,4.61043E-12,1.73635E-11,16.92465268,CEBPZ
56906_at,1.118511501,6.876657911,10.43303863,5.96646E-18,1.06208E-16,30.30525101,THAP10
55837_at,1.118536295,8.899725349,9.546299523,5.95177E-16,5.61567E-15,25.75739798,EAPP
126969_at,1.118585091,7.541668181,6.701613443,1.03008E-09,2.61658E-09,11.61015204,SLC44A3
8883_at,1.118896765,9.489498043,7.546534852,1.63632E-11,5.55678E-11,15.67813338,NAE1
7771_at,1.119066835,6.040214878,11.14387425,1.50075E-19,4.6367E-18,33.9456331,ZNF112
3987_at,1.119306372,10.14117665,9.70807503,2.5718E-16,2.72533E-15,26.58623812,LIMS1
63939_at,1.119679187,7.475279479,10.88020804,5.87163E-19,1.47757E-17,32.59708832,FAM217B
81573_at,1.119750176,6.047505639,9.738721453,2.19369E-16,2.37001E-15,26.74333324,ANKRD13C
54553_at,1.120334823,6.037509587,11.03279568,2.66535E-19,7.57685E-18,33.37783461,MIR4453HG
54497_at,1.120443418,7.631850079,9.122609826,5.33537E-15,3.86456E-14,23.59163559,HEATR5B
10730_at,1.12108909,9.574238044,9.813301306,1.48962E-16,1.69708E-15,27.12572139,YME1L1
100113407_at,1.121398368,5.032203293,9.839456406,1.30052E-16,1.52054E-15,27.2598509,TMEM170B
10294_at,1.121747428,8.618341547,9.685775624,2.88725E-16,3.01286E-15,26.47194491,DNAJA2
84274_at,1.122072347,8.381975742,10.54275161,3.37653E-18,6.48826E-17,30.86794762,COQ5
51645_at,1.122439363,8.002783476,8.227746137,5.2725E-13,2.3768E-12,19.06057066,PPIL1
57544_at,1.122465771,6.683149412,5.590274343,1.78071E-07,3.42918E-07,6.577096137,TXNDC16
10285_at,1.12265367,9.103059678,11.25754211,8.34241E-20,2.83393E-18,34.52611831,SMNDC1
11130_at,1.123789194,8.867310469,4.855730356,4.16223E-06,6.93333E-06,3.523407981,ZWINT
51133_at,1.123876708,6.886608918,6.002045841,2.7673E-08,5.85652E-08,8.39108048,KCTD3
51053_at,1.124596584,9.079111071,6.400370934,4.32574E-09,1.00772E-08,10.20479632,GMNN
8453_at,1.12468318,6.558826849,13.25409279,3.18256E-24,7.00986E-22,44.58167044,CUL2
58499_at,1.124906362,7.522820668,9.876968688,1.0704E-16,1.28901E-15,27.45224345,ZNF462
3015_at,1.125795957,11.55590761,8.289597542,3.8477E-13,1.7856E-12,19.37107154,H2AZ1
1012_at,1.126024715,7.426238331,5.41223076,3.90423E-07,7.22008E-07,5.814174553,CDH13
9541_at,1.126152592,6.732923505,7.671754859,8.74908E-12,3.11355E-11,16.29411539,CIR1
3434_at,1.126224734,6.880041622,6.476283412,3.02036E-09,7.19157E-09,10.55637003,IFIT1
138255_at,1.126240719,5.341933608,8.492213286,1.36687E-13,7.02784E-13,20.39145118,C9orf135
120534_at,1.126659941,7.684217458,12.99867196,1.1484E-23,1.99355E-21,43.31382325,ARL14EP
9166_at,1.12731942,8.035727452,11.26738992,7.92885E-20,2.71143E-18,34.57638175,EBAG9
27122_at,1.127716281,7.28452103,4.690685562,8.16846E-06,1.32438E-05,2.873828112,DKK3
223082_at,1.127950212,6.168256814,9.546703271,5.93933E-16,5.60651E-15,25.75946552,ZNRF2
5910_at,1.12819377,7.751931325,10.39837202,7.14263E-18,1.23886E-16,30.12741755,RAP1GDS1
5636_at,1.128430695,8.177459569,11.80990205,4.85598E-21,2.61763E-19,37.33732671,PRPSAP2
55215_at,1.128480212,6.597840608,7.585197897,1.34909E-11,4.64528E-11,15.86801349,FANCI
136288_at,1.12859627,3.95644945,7.433185386,2.87713E-11,9.36519E-11,15.12312503,C7orf57
9324_at,1.128860385,10.76456307,8.379652072,2.43032E-13,1.18192E-12,19.82399984,HMGN3
7812_at,1.129112064,10.21057084,9.366488962,1.51106E-15,1.26337E-14,24.83723182,CSDE1
9804_at,1.12929876,10.62427047,7.038974124,2.00808E-10,5.68379E-10,13.2140926,TOMM20
100628315_at,1.129536342,7.485670855,6.549107916,2.13664E-09,5.18565E-09,10.89530394,DNM3OS
6741_at,1.129604684,7.913939222,6.691846713,1.07955E-09,2.73391E-09,11.56417202,SSB
847_at,1.129674829,9.388058087,8.727141484,4.09618E-14,2.38456E-13,21.58006081,CAT
7690_at,1.129835522,7.01041484,9.12912711,5.1587E-15,3.74719E-14,23.62487875,ZNF131
387263_at,1.130124261,7.627651595,8.902613284,1.66028E-14,1.0598E-13,22.47114258,C6orf120
6120_at,1.130246476,7.468835436,10.96788588,3.72923E-19,1.00154E-17,33.04581202,RPE
79682_at,1.13043757,6.565537695,6.093182215,1.81801E-08,3.92786E-08,8.801236607,CENPU
403313_at,1.130519683,6.970891852,9.495041571,7.76324E-16,7.0708E-15,25.49496001,PLPP6
168537_at,1.130546143,5.549083947,8.759922132,3.4609E-14,2.05249E-13,21.74632962,GIMAP7
4067_at,1.130872132,7.523831557,9.164809117,4.28996E-15,3.18505E-14,23.80693007,LYN
5332_at,1.131332973,7.22454873,4.956085473,2.74464E-06,4.6437E-06,3.925332703,PLCB4
51002_at,1.131421131,8.488505433,7.810063506,4.36839E-12,1.65157E-11,16.97774077,TPRKB
283554_at,1.131463536,4.496000316,7.071032726,1.7167E-10,4.90846E-10,13.36801701,GPR137C
9792_at,1.131836763,7.439682299,8.799072045,2.82963E-14,1.71131E-13,21.94502717,SERTAD2
153129_at,1.131974881,6.975107844,10.84860436,6.91586E-19,1.70066E-17,32.435282,SLC38A9
9646_at,1.13281237,8.957652479,7.439670473,2.7859E-11,9.10003E-11,15.15481009,CTR9
29088_at,1.132916902,9.394558798,10.08131695,3.70476E-17,5.19428E-16,28.50061044,MRPL15
55033_at,1.135360013,6.521708684,13.51299638,8.72348E-25,2.58854E-22,45.86014645,FKBP14
400657_at,1.135590429,7.548796739,11.1863125,1.20522E-19,3.84544E-18,34.16242689,ZNF407-AS1
130507_at,1.135982107,7.627604834,8.291527997,3.81003E-13,1.77052E-12,19.38077039,UBR3
51250_at,1.13638999,7.556197174,11.21272888,1.05148E-19,3.45168E-18,34.29733342,MTRES1
55669_at,1.137415691,7.510305153,7.968577992,1.96356E-12,7.90986E-12,17.76513498,MFN1
287_at,1.138653177,5.883547029,5.822709461,6.27308E-08,1.27567E-07,7.592918976,ANK2
57045_at,1.138704231,7.270850118,8.820731092,2.53117E-14,1.54495E-13,22.05500925,TWSG1
9950_at,1.139300869,8.984209612,8.969701754,1.17483E-14,7.75547E-14,22.81247928,GOLGA5
153339_at,1.139346006,9.872734117,8.924538516,1.48288E-14,9.58212E-14,22.58265801,TMEM167A
254170_at,1.139527562,7.582527624,11.95723206,2.28159E-21,1.42055E-19,38.08399648,FBXO33
7675_at,1.140537407,9.099264517,8.07481172,1.14667E-12,4.83688E-12,18.29499084,ZNF121
29994_at,1.140600478,8.39553818,6.642306087,1.36904E-09,3.41036E-09,11.33135956,BAZ2B
84144_at,1.141214073,4.400006008,9.185880802,3.8472E-15,2.89516E-14,23.91447422,SYDE2
27347_at,1.141713729,7.571534492,6.239646867,9.20225E-09,2.05516E-08,9.466502438,STK39
55037_at,1.142609856,7.480664051,10.11400236,3.12645E-17,4.47222E-16,28.66832552,PTCD3
55732_at,1.142665723,5.203091334,10.51999342,3.79971E-18,7.16696E-17,30.75124103,C1orf112
84223_at,1.142826582,7.133230191,8.884826833,1.81962E-14,1.15154E-13,22.38070485,IQCG
23312_at,1.142852003,7.338716036,5.993395644,2.87946E-08,6.08321E-08,8.352306463,DMXL2
51542_at,1.143281923,7.97547284,9.455015725,9.55273E-16,8.45627E-15,25.29009829,VPS54
100505687_at,1.144149524,6.941234704,13.54750933,7.34485E-25,2.24555E-22,46.03005014,LINC00888
253725_at,1.144527952,8.838562455,6.30130221,6.89504E-09,1.56531E-08,9.748723318,WASHC2C
10484_at,1.144767815,8.42644288,9.661092169,3.28169E-16,3.36953E-15,26.3454478,SEC23A
84057_at,1.144774673,5.249585493,6.286377494,7.39483E-09,1.6721E-08,9.680291662,MND1
91612_at,1.145019402,8.194047913,8.163973636,7.29245E-13,3.19595E-12,18.74094428,CHURC1
8649_at,1.145062078,7.957528643,9.613725367,4.19566E-16,4.17273E-15,26.10275182,LAMTOR3
7336_at,1.145283524,5.976925695,12.30849233,3.79179E-22,3.36238E-20,39.85789233,UBE2V2
3608_at,1.145663526,9.364098208,9.377943551,1.42403E-15,1.19696E-14,24.89580952,ILF2
23548_at,1.14617043,6.57776759,10.07740932,3.7807E-17,5.27842E-16,28.48055996,TTC33
8853_at,1.146377985,7.762298579,8.258424388,4.51004E-13,2.06306E-12,19.21451822,ASAP2
54816_at,1.146601263,6.313436725,9.568545631,5.30339E-16,5.10261E-15,25.87132562,ZNF280D
5935_at,1.147338192,8.076355744,10.04968141,4.36618E-17,5.95055E-16,28.33828704,RBM3
200765_at,1.147414506,5.826273195,10.13639683,2.78323E-17,4.05489E-16,28.78323771,TIGD1
57403_at,1.147552289,7.904421054,12.36664872,2.81967E-22,2.67992E-20,40.15067093,RAB22A
11112_at,1.147616329,7.135513977,9.513335214,7.06094E-16,6.51809E-15,25.58861154,HIBADH
55907_at,1.147959791,6.478700356,7.619213974,1.13814E-11,3.96827E-11,16.03530352,CMAS
55830_at,1.148067008,8.325770819,8.443745686,1.75152E-13,8.78506E-13,20.14693882,GLT8D1
7941_at,1.148397168,7.407828992,8.123248333,8.96831E-13,3.85696E-12,18.53711543,PLA2G7
23379_at,1.14865877,8.477843635,8.719904136,4.25141E-14,2.46354E-13,21.54336472,ICE1
34_at,1.150044493,8.338703159,8.625025768,6.92032E-14,3.83539E-13,21.06274373,ACADM
2531_at,1.150242915,6.595572977,10.69052848,1.56898E-18,3.38305E-17,31.62551428,KDSR
79740_at,1.151081858,5.179728856,6.44823161,3.44977E-09,8.14584E-09,10.42624501,ZBBX
130355_at,1.151711906,6.908724893,9.176086046,4.04703E-15,3.02884E-14,23.86448124,C2orf76
9317_at,1.151758801,6.758130974,9.037220438,8.29236E-15,5.70576E-14,23.15633308,PTER
858_at,1.152172973,7.325602491,8.02463697,1.47862E-12,6.08803E-12,18.04453031,CAV2
57559_at,1.153355689,7.016280274,6.969085983,2.82397E-10,7.83377E-10,12.87940664,STAMBPL1
8540_at,1.153542669,7.066133104,10.10974435,3.19635E-17,4.56583E-16,28.64647668,AGPS
57405_at,1.153557723,5.438305743,5.496352511,2.69858E-07,5.07414E-07,6.17293917,SPC25
4074_at,1.153616266,7.755692519,10.41302722,6.61947E-18,1.1609E-16,30.20259784,M6PR
2959_at,1.153717356,8.169565354,9.449912685,9.80869E-16,8.64921E-15,25.26398428,GTF2B
51012_at,1.153816207,7.105234775,5.89397476,4.53762E-08,9.37832E-08,7.908643752,PRELID3B
7321_at,1.154462774,7.348754045,10.92904794,4.55963E-19,1.18829E-17,32.84707716,UBE2D1
23362_at,1.154609905,7.549230428,10.40946331,6.74305E-18,1.18121E-16,30.18431544,PSD3
51249_at,1.154747496,8.383269817,9.108101169,5.75066E-15,4.11588E-14,23.51763971,TMEM69
7358_at,1.154814806,9.4922553,9.551056544,5.80678E-16,5.49912E-15,25.78175841,UGDH
26019_at,1.154977349,7.87197839,7.670439369,8.80694E-12,3.13197E-11,16.28762931,UPF2
5828_at,1.155048337,7.831476351,10.58857739,2.66213E-18,5.30058E-17,31.10291865,PEX2
124808_at,1.156284516,7.176991189,11.5685171,1.679E-20,7.39628E-19,36.11095411,CCDC43
79441_at,1.157167622,6.437186953,9.806398908,1.54396E-16,1.75022E-15,27.09032639,HAUS3
55314_at,1.158192562,6.061733087,6.009504117,2.67405E-08,5.6662E-08,8.424533686,TMEM144
9732_at,1.158562749,6.956575104,7.437467188,2.81657E-11,9.18118E-11,15.14404425,DOCK4
29071_at,1.158872574,8.583114809,9.492605828,7.86187E-16,7.14474E-15,25.48249154,C1GALT1C1
51510_at,1.15897836,8.923467401,8.136478308,8.38564E-13,3.62923E-12,18.60330616,CHMP5
23190_at,1.159076011,8.470053364,7.990731359,1.75544E-12,7.1346E-12,17.87549017,UBXN4
9133_at,1.159206732,8.110898546,4.798126864,5.27451E-06,8.70612E-06,3.295055628,CCNB2
9833_at,1.15937813,7.600965819,5.636832838,1.44725E-07,2.81805E-07,6.778817065,MELK
92482_at,1.159533191,8.180192518,10.43259884,5.98009E-18,1.06266E-16,30.30299505,BBIP1
166379_at,1.159766834,6.172767024,10.59938627,2.51699E-18,5.0547E-17,31.15833504,BBS12
60561_at,1.160035424,5.829137454,10.63756165,2.06488E-18,4.25523E-17,31.35403814,RINT1
23433_at,1.16025149,7.455064156,8.834642053,2.35626E-14,1.45029E-13,22.12566802,RHOQ
55196_at,1.160695007,8.070945269,6.471572142,3.0886E-09,7.34637E-09,10.53449874,RESF1
59342_at,1.160972624,8.195822767,12.4733474,1.63862E-22,1.77596E-20,40.68711137,SCPEP1
79691_at,1.16124813,7.063229464,11.49627795,2.43548E-20,9.97177E-19,35.74326099,QTRT2
26973_at,1.161451449,8.548867565,6.489050629,2.84283E-09,6.7886E-09,10.6156739,CHORDC1
8805_at,1.163464318,6.679354735,12.10402878,1.07655E-21,7.84773E-20,38.82645307,TRIM24
124411_at,1.163846265,7.888092412,12.51172097,1.34835E-22,1.543E-20,40.87980778,ZNF720
79886_at,1.164245533,7.365497112,10.32210344,1.0612E-17,1.7446E-16,29.73612873,CAAP1
360023_at,1.164472993,7.702994844,9.233314504,3.01034E-15,2.32518E-14,24.15665532,ZBTB41
55170_at,1.165112543,7.359200248,10.18128605,2.20456E-17,3.29622E-16,29.01357857,PRMT6
91419_at,1.165239886,6.311166465,8.890250962,1.76947E-14,1.12321E-13,22.408282,ATP23
10592_at,1.165670761,6.98778748,8.826795895,2.45338E-14,1.50287E-13,22.08581261,SMC2
7770_at,1.165777827,6.131392451,11.24329736,8.97916E-20,3.02018E-18,34.45340472,ZNF227
55055_at,1.166456228,6.7655215,7.984435754,1.81224E-12,7.34362E-12,17.8441216,ZWILCH
10778_at,1.167248967,5.630512112,12.87147438,2.18086E-23,3.49006E-21,42.68010883,ZNF271P
25800_at,1.167522473,8.131469295,6.589634354,1.76115E-09,4.32403E-09,11.08460641,SLC39A6
157773_at,1.1675242,5.603108704,12.05198967,1.40474E-21,9.60827E-20,38.56343206,C8orf48
51514_at,1.167561726,6.604835947,6.502726933,2.66409E-09,6.38654E-09,10.67925566,DTL
55812_at,1.168092087,6.69862568,12.33429986,3.32462E-22,2.98757E-20,39.98784955,SPATA7
57508_at,1.168225501,5.816187023,10.83126221,7.56591E-19,1.83408E-17,32.34647935,INTS2
1657_at,1.168798167,7.515360923,7.607737619,1.20536E-11,4.1877E-11,15.97883914,DMXL1
29066_at,1.168812431,7.008424159,11.79717169,5.18384E-21,2.75093E-19,37.27274095,ZC3H7A
80155_at,1.168850797,6.872222928,12.35787507,2.94848E-22,2.75784E-20,40.10651891,NAA15
151195_at,1.168952421,6.899721796,12.18798455,7.01103E-22,5.58809E-20,39.25036548,CCNYL1
55259_at,1.169835765,4.8792853,7.367790922,3.98002E-11,1.26653E-10,14.80409867,DNAI7
26235_at,1.170376242,5.276277313,11.79573342,5.22225E-21,2.76415E-19,37.26544338,FBXL4
55288_at,1.170901573,8.283846148,10.26743398,1.40949E-17,2.23123E-16,29.45562377,RHOT1
25925_at,1.171105103,5.647780447,7.831358918,3.92429E-12,1.49693E-11,17.08328734,ZNF521
11168_at,1.172148774,8.237867739,7.579459222,1.38832E-11,4.76834E-11,15.83981214,PSIP1
29980_at,1.172452758,7.165664697,7.912678282,2.60432E-12,1.02393E-11,17.48700859,DONSON
9532_at,1.172483364,6.433780599,9.955235062,7.1298E-17,9.08251E-16,27.85372191,BAG2
481_at,1.173220701,9.370768041,5.349722546,5.12754E-07,9.37037E-07,5.549608691,ATP1B1
23350_at,1.173307392,7.753838982,7.885762048,2.98318E-12,1.15998E-11,17.35326198,U2SURP
2717_at,1.173560873,9.538289429,5.538365952,2.24162E-07,4.25837E-07,6.353265136,GLA
1147_at,1.173597495,6.266139994,7.672384293,8.72153E-12,3.10483E-11,16.29721896,CHUK
6558_at,1.173897406,7.32068852,8.376752276,2.46658E-13,1.19826E-12,19.80940026,SLC12A2
9890_at,1.174124944,6.873659365,7.513450307,1.9298E-11,6.48564E-11,15.51587684,PLPPR4
54103_at,1.174684182,6.997204674,5.791990777,7.20882E-08,1.45641E-07,7.457431245,GSAP
94239_at,1.17541674,8.499716952,8.727126405,4.0965E-14,2.38456E-13,21.57998435,H2AZ2
56929_at,1.176302339,7.377775496,9.172300048,4.12702E-15,3.08083E-14,23.84515879,FEM1C
11073_at,1.176480871,7.906827307,9.484165584,8.21341E-16,7.42469E-15,25.439288,TOPBP1
27247_at,1.176818372,8.626592552,9.7768797,1.79959E-16,2.00559E-15,26.93896472,NFU1
126070_at,1.177143961,5.233035847,8.8573635,2.09611E-14,1.30586E-13,22.24111241,ZNF440
64123_at,1.177169615,7.189519805,8.112168119,9.48718E-13,4.05626E-12,18.48169876,ADGRL4
64863_at,1.178033229,6.290445721,12.26926595,4.63107E-22,3.95262E-20,39.66026146,METTL4
1734_at,1.178033381,7.693341605,6.880982793,4.33336E-10,1.16734E-09,12.45924064,DIO2
2201_at,1.178192828,7.072858544,4.96531935,2.64084E-06,4.47399E-06,3.962572123,FBN2
92912_at,1.179134182,9.331138681,8.889692403,1.77457E-14,1.1256E-13,22.40544209,UBE2Q2
4602_at,1.179395772,6.278848264,6.862136329,4.74788E-10,1.27083E-09,12.3696213,MYB
10773_at,1.179970428,4.482638943,10.586416,2.69214E-18,5.35397E-17,31.09183705,ZBTB6
201725_at,1.179993117,6.27668468,10.01452675,5.24055E-17,6.98877E-16,28.1579142,C4orf46
10190_at,1.180209287,8.891308717,11.03360831,2.65416E-19,7.57213E-18,33.38199036,TXNDC9
285237_at,1.180317309,6.785090756,11.85763879,3.80118E-21,2.15092E-19,37.57941752,C3orf38
2746_at,1.181146719,8.390784229,8.146806777,7.95708E-13,3.45983E-12,18.6549971,GLUD1
22998_at,1.182144462,6.997462701,8.91946247,1.52219E-14,9.81108E-14,22.55683713,LIMCH1
9039_at,1.182277765,9.049502249,8.900263771,1.6805E-14,1.06971E-13,22.45919475,UBA3
90488_at,1.182516976,9.614476572,8.429581636,1.88307E-13,9.38512E-13,20.07553228,TMEM263
29922_at,1.183522725,8.167892385,9.413120789,1.18684E-15,1.01806E-14,25.07573915,NME7
23322_at,1.184161942,4.653477688,12.4656074,1.70437E-22,1.81187E-20,40.64822929,RPGRIP1L
22944_at,1.184878712,6.020470962,11.81335577,4.77068E-21,2.58525E-19,37.3548469,KIN
5686_at,1.185427914,6.955202452,12.56611484,1.02298E-22,1.21126E-20,41.15273789,PSMA5
390_at,1.185925658,9.587207936,6.448205907,3.45019E-09,8.14589E-09,10.42612589,RND3
151473_at,1.186083644,7.200362597,9.660957618,3.28398E-16,3.37019E-15,26.34475831,SLC16A14
585_at,1.186208173,6.93926837,12.64409372,6.88842E-23,8.93053E-21,41.54356559,BBS4
6240_at,1.186238476,8.396323087,7.562929699,1.50777E-11,5.14668E-11,15.7586164,RRM1
5587_at,1.187590064,7.902036926,9.692724217,2.78501E-16,2.91508E-15,26.5075578,PRKD1
81611_at,1.187783697,7.900653119,8.716793702,4.31992E-14,2.49828E-13,21.52759509,ANP32E
117143_at,1.188338145,8.062003967,10.34921336,9.21889E-18,1.54533E-16,29.87521978,TADA1
9994_at,1.18879749,7.459174954,9.346562584,1.6753E-15,1.38414E-14,24.73534452,CASP8AP2
11019_at,1.189094237,5.992480467,10.68161809,1.64316E-18,3.49572E-17,31.57984961,LIAS
162239_at,1.19061273,7.234509962,11.18881818,1.18972E-19,3.80784E-18,34.17522458,ZFP1
166815_at,1.190898682,6.951595771,8.194019764,6.25945E-13,2.77289E-12,18.89146786,TIGD2
8726_at,1.191214451,8.579900688,10.51348059,3.9303E-18,7.39966E-17,30.71784087,EED
AFFX-HUMRGE/M10098_3_at,1.191586378,11.64008957,5.936503435,3.73697E-08,7.79909E-08,8.09797616,NA
284309_at,1.191784187,7.685615619,9.189070207,3.78429E-15,2.8541E-14,23.93075431,ZNF776
154141_at,1.192177935,8.520575443,8.141478161,8.17539E-13,3.54723E-12,18.62832713,MBOAT1
130535_at,1.192666009,7.615429447,8.725881006,4.12281E-14,2.39511E-13,21.57366937,KCTD18
84542_at,1.193380783,6.722485488,8.792980584,2.91972E-14,1.75956E-13,21.91410256,SANBR
51136_at,1.193469492,6.598696719,9.239718662,2.91225E-15,2.26225E-14,24.18936239,RNFT1
3161_at,1.19434407,6.621995088,5.749017306,8.75157E-08,1.74997E-07,7.268513498,HMMR
8743_at,1.194767144,8.405609733,4.615722516,1.10456E-05,1.76737E-05,2.583628424,TNFSF10
4693_at,1.194905827,8.161672965,5.354289731,5.02671E-07,9.19267E-07,5.568880101,NDP
57037_at,1.195819381,8.048665313,8.18685811,6.49161E-13,2.86459E-12,18.85557884,ANKMY2
55251_at,1.196680375,8.511623937,7.242151713,7.40656E-11,2.24638E-10,14.19370044,PCMTD2
23456_at,1.197689452,7.365675375,8.361967389,2.65998E-13,1.27844E-12,19.73497825,ABCB10
9847_at,1.198659148,8.939394842,7.615536134,1.15926E-11,4.03575E-11,16.01720567,C2CD5
55219_at,1.199954825,6.779484541,11.58189511,1.5673E-20,7.00972E-19,36.17901459,MACO1
54892_at,1.200983611,6.795672139,8.461478742,1.59966E-13,8.10272E-13,20.23636969,NCAPG2
154743_at,1.201323765,6.879246709,11.49061023,2.50763E-20,1.0212E-18,35.71440021,BMT2
205327_at,1.201906918,7.149185,11.18033177,1.24304E-19,3.94157E-18,34.13187941,C2orf69
11104_at,1.201954274,7.654390289,11.37442176,4.56405E-20,1.6845E-18,35.12236976,KATNA1
6340_at,1.202682946,6.235509269,5.298439087,6.40465E-07,1.15956E-06,5.333864245,SCNN1G
55325_at,1.202857968,7.986796843,9.394997798,1.30365E-15,1.10593E-14,24.98303427,UFSP2
51692_at,1.203001723,8.137573412,11.93546855,2.55067E-21,1.55049E-19,37.97379219,CPSF3
94121_at,1.203234412,7.055320118,7.039057205,2.00727E-10,5.68227E-10,13.21449118,SYTL4
10286_at,1.206404401,8.831936268,10.1477823,2.62346E-17,3.83576E-16,28.84166005,BCAS2
1069_at,1.206769781,10.16276388,8.719177526,4.26732E-14,2.47065E-13,21.53968079,CETN2
51715_at,1.206793475,7.125658456,9.587661892,4.80289E-16,4.68934E-15,25.96923775,RAB23
154661_at,1.207048135,5.629066498,8.895428791,1.72289E-14,1.09568E-13,22.43460905,RUNDC3B
1063_at,1.207413889,6.443995445,6.764662896,7.60484E-10,1.97062E-09,11.90761687,CENPF
84081_at,1.208374019,7.384587899,9.052592728,7.65974E-15,5.31152E-14,23.23466364,NSRP1
51575_at,1.208669869,6.615246512,11.0998657,1.88412E-19,5.65072E-18,33.72073577,ESF1
55244_at,1.209997995,8.321139735,2.957605166,0.003824129,0.004933769,-2.933376706,SLC47A1
54700_at,1.211304807,7.69930909,9.262620669,2.58687E-15,2.0412E-14,24.30634462,RRN3
51088_at,1.211531964,6.13431963,9.031761357,8.52934E-15,5.8531E-14,23.12851978,KLHL5
282809_at,1.212909796,8.859394163,6.238913159,9.23385E-09,2.06176E-08,9.463151579,POC1B
128061_at,1.213381597,8.287814565,11.02549302,2.76796E-19,7.80978E-18,33.34048847,C1orf131
728215_at,1.21364287,6.992956726,12.6763919,5.84856E-23,7.9339E-21,41.70528757,FAM155A
79736_at,1.214176885,7.874147754,12.28120354,4.35762E-22,3.77873E-20,39.72041843,TEFM
6596_at,1.214416585,8.061957313,8.64586201,6.21852E-14,3.48041E-13,21.16821996,HLTF
80010_at,1.214605491,7.859640121,6.891438091,4.11906E-10,1.11327E-09,12.50899795,RMI1
2631_at,1.215190017,9.546644926,8.161996593,7.36609E-13,3.22546E-12,18.73104403,NIPSNAP2
378708_at,1.21556035,6.860162126,10.24326412,1.59795E-17,2.48349E-16,29.33160489,CENPS
8644_at,1.215699338,7.849454025,5.74174334,9.043E-08,1.80349E-07,7.236608365,AKR1C3
6307_at,1.216031141,8.539918884,7.580459523,1.3814E-11,4.74697E-11,15.84472743,MSMO1
10969_at,1.216412958,8.161262585,11.95254415,2.33703E-21,1.44628E-19,38.06026097,EBNA1BP2
2108_at,1.216966369,8.918064041,9.402071244,1.25675E-15,1.07041E-14,25.01921551,ETFA
4085_at,1.217198967,6.12751006,6.759901281,7.7814E-10,2.01078E-09,11.88511347,MAD2L1
57534_at,1.21734024,7.832025432,9.959979512,6.95631E-17,8.88361E-16,27.87806171,MIB1
8842_at,1.217755937,8.047428044,4.204768379,5.48094E-05,8.25647E-05,1.049507542,PROM1
55769_at,1.218058089,7.766226011,5.245355835,8.05304E-07,1.4427E-06,5.111815413,ZNF83
51309_at,1.219055301,8.901247558,11.4535245,3.0356E-20,1.20506E-18,35.52551102,ARMCX1
55857_at,1.219101131,7.87617566,8.6983821,4.74854E-14,2.72462E-13,21.4342679,KIZ
51528_at,1.219922568,8.08063426,10.25217608,1.52569E-17,2.38385E-16,29.37733366,JKAMP
150737_at,1.219952723,4.932547982,14.7083441,2.43009E-27,2.26263E-24,51.66816414,TTC30B
116843_at,1.220665423,7.70373039,7.823008896,4.09281E-12,1.55629E-11,17.04189315,SLC18B1
79070_at,1.220887837,7.066434846,13.10922042,6.58492E-24,1.27163E-21,43.86334024,POGLUT2
29091_at,1.221774798,7.117881441,5.166146477,1.13082E-06,1.99155E-06,4.782920926,STXBP6
10560_at,1.22211865,6.870207904,8.415200546,2.02671E-13,1.00085E-12,20.00305473,SLC19A2
221302_at,1.222660938,6.527552866,9.98510193,6.10562E-17,7.95089E-16,28.00694777,ZUP1
51527_at,1.223234915,8.869829181,9.194358387,3.68222E-15,2.78635E-14,23.95774874,GSKIP
57563_at,1.223793861,7.50459246,10.37030681,8.26276E-18,1.3988E-16,29.98343808,KLHL8
23376_at,1.223795273,7.476916466,8.794977966,2.88987E-14,1.74414E-13,21.92424235,UFL1
55012_at,1.223928917,7.913070097,8.31753979,3.3368E-13,1.56948E-12,19.51150177,PPP2R3C
10049_at,1.223981833,7.342602322,11.18749865,1.19786E-19,3.82791E-18,34.16848518,DNAJB6
115908_at,1.224599568,9.151138363,5.939916814,3.67909E-08,7.683E-08,8.113201481,CTHRC1
